"","node_id","reach_id","water_area_m2","image_name","datetime"
"1","78220000170401",78220000171,15739.9105442598,"PHR_2022_07_25_Willamette_32610__shifted_to__GoogleAeroport32610",2022-07-29 19:00:00
"2","78220000170401",78220000171,15173.4513361019,"PHR_2022_07_27_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"3","78220000170401",78220000171,1155.20782005239,"PHR_2022_07_28_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"4","78220000170401",78220000171,15966.431702118,"PHR_2022_07_29_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
