x,y,node_id,node_len,reach_id,wse,wse_var,width,wth_var,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,type,facc,lakeflag,max_width,manual_add,meand_len,sinuosity,river_name
-122.788413752054694,45.866395010183794,"78210000020821",181.782351270227082,"78210000021",1.100000023841858,0.000000000000000,912.000000000000000,1428.583333333333258,"2","2","0","0","0",150806.563347164541483,"1",642739.921892735525034,"0",2736.000000000000000,"0",2471.679591668077137,1.003793862087714,Columbia River
-122.788105696217599,45.864639330344495,"78210000020831",211.188234180230211,"78210000021",1.100000023841858,0.000000000000000,1003.000000000000000,1653.061224489796132,"2","2","0","0","0",151017.751581344782608,"1",642738.108186719589867,"0",2736.000000000000000,"0",2471.679591668077137,1.003793862087714,Columbia River
-122.787937528811810,45.862883908768822,"78210000020841",186.404329028777283,"78210000021",1.100000023841858,0.000000000000000,1096.500000000000000,114.555555555555586,"1","1","0","0","0",151204.155910373548977,"1",642735.992196367820725,"0",1096.500000000000000,"0",2471.679591668077137,1.003793862087714,Columbia River
-122.787371456588431,45.860992738292801,"78210000020851",211.782351272115193,"78210000021",1.100000023841858,0.000000000000000,1156.500000000000000,578.187500000000000,"1","1","0","0","0",151415.938261645642342,"1",642734.178490351885557,"0",1156.500000000000000,"0",2471.679591668077137,1.003793862087714,Columbia River
-122.786792542710018,45.859101540047227,"78210000030011",200.547607867074646,"78210000031",1.100000023841858,0.000000000000000,1157.500000000000000,1930.138888888888687,"1","1","0","0","0",159537.118915399740217,"1",642731.750000000000000,"0",1157.500000000000000,"0",1021.329017379689162,2.349716146715767,Columbia River
-122.786012969161391,45.857479980379935,"78210000030021",186.404329032759449,"78210000031",1.100000023841858,0.000000000000000,1154.500000000000000,7912.555555555555657,"1","1","0","0","0",159723.523244432493811,"1",642731.750000000000000,"0",1154.500000000000000,"0",1021.329017379689162,2.349716146715767,Columbia River
-122.785533904391855,45.855723970476099,"78210000030031",215.875691428598884,"78210000031",1.100000023841858,0.000000000000000,865.000000000000000,3430.408163265306030,"1","1","0","0","0",159939.398935861099744,"1",642731.750000000000000,"0",865.000000000000000,"0",1021.329017379689162,2.349716146715767,Columbia River
-122.784789898016285,45.853967459197897,"78210000030041",193.865933280369973,"78210000031",1.100000023841858,0.000000000000000,1058.000000000000000,33266.555555555554747,"1","1","0","0","0",160133.264869141479721,"1",642731.750000000000000,"0",1058.000000000000000,"0",1021.329017379689162,2.349716146715767,Columbia River
-122.783914618079095,45.852480711919547,"78210000030051",206.805147165921539,"78210000031",1.100000023841858,0.000000000000000,1047.000000000000000,7301.359999999998763,"1","1","0","0","0",160340.070016307377955,"1",642731.750000000000000,"0",1047.000000000000000,"0",1021.329017379689162,2.349716146715767,Columbia River
-122.781745473173487,45.851846547178042,"78210000030061",190.795924687335827,"78210000031",1.100000023841858,0.000000000000000,123.000000000000000,116.805555555555543,"1","1","0","0","0",160530.865940994728589,"1",2733.259765625000000,"0",123.000000000000000,"1",1445.118913869841208,1.625177611183574,Columbia River
-122.779424317865164,45.852535134814069,"78210000030071",221.546310595581417,"78210000031",1.100000023841858,0.000000000000000,30.000000000000000,5390.138888888886868,"1","1","0","0","0",160752.412251590314554,"1",2727.797972047484109,"0",30.000000000000000,"0",1445.118913869841208,1.625177611183574,Columbia River
-122.777494879219418,45.853818478078139,"78210000030081",181.794625467394781,"78210000031",1.100000023841858,0.000000000000000,227.000000000000000,1286.159999999999854,"1","1","0","0","0",160934.206877057702513,"1",2722.336178469967308,"0",227.000000000000000,"0",1445.118913869841208,1.625177611183574,Columbia River
-122.776082906491098,45.855165806017467,"78210000030091",200.109050803181646,"78210000031",1.100000023841858,0.000000000000000,234.000000000000000,69.040000000000006,"1","1","0","0","0",161134.315927860880038,"1",2717.784683822037550,"0",234.000000000000000,"0",2281.048381963200882,1.382513978694446,Columbia River
-122.774256348966034,45.856449294080562,"78210000030101",190.647481270680146,"78210000031",1.100000023841858,0.000000000000000,219.500000000000000,593.555555555555543,"1","1","0","0","0",161324.963409131567460,"1",2713.233189174107338,"0",219.500000000000000,"0",3534.942584103241188,1.018518529960754,Columbia River
-122.772487255972081,45.857519426129365,"78210000030111",200.755303352276087,"78210000031",1.100000023841858,0.000000000000000,193.000000000000000,232.775510204081741,"1","1","0","0","0",161525.718712483852869,"1",2707.771395596590992,"0",193.000000000000000,"0",3534.942584103241643,1.018518529960754,Columbia River
-122.770512119630624,45.858556969641590,"78210000030121",205.323136199592682,"78210000031",1.100000023841858,0.000000000000000,123.000000000000000,128.250000000000000,"1","1","0","0","0",161731.041848683438729,"1",2701.399303089488512,"0",123.000000000000000,"0",3534.942584103241188,1.018518529960754,Columbia River
-122.768190175535594,45.859335332429659,"78210000030131",196.540657186812950,"78210000031",1.100000023841858,0.005555551581913,151.000000000000000,145.555555555555571,"1","1","0","0","0",161927.582505870232126,"1",2695.937509511972166,"0",151.000000000000000,"0",3534.942584103241188,1.018518529960754,Columbia River
-122.765868619736281,45.860005641913176,"78210000030141",193.865934715315234,"78210000031",1.500000000000000,0.005555558204651,181.000000000000000,50.805555555555550,"1","1","0","0","0",162121.448440585547360,"1",2690.475715934456275,"0",181.000000000000000,"0",3534.942584103241188,1.018518529960754,Columbia River
-122.763547198654337,45.860630901598626,"78210000030151",197.498508011038211,"78210000031",1.500000000000000,0.000555554495918,189.000000000000000,55.250000000000000,"1","1","0","0","0",162318.946948596596485,"1",2685.013922356939929,"0",189.000000000000000,"0",3534.942584103241188,1.018518529960754,Columbia River
-122.761225070559490,45.861409122206283,"78210000030161",199.215379787873644,"78210000031",1.650000035762787,0.008055559396744,195.000000000000000,43.555555555555550,"1","1","0","0","0",162518.162328384467401,"1",2679.552128779423583,"0",195.000000000000000,"0",3534.942584103241188,1.018518529960754,Columbia River
-122.758709964326954,45.862112311384109,"78210000030171",222.149063389214461,"78210000031",1.800000071525574,0.000000000000000,163.000000000000000,223.836734693877531,"1","1","0","0","0",162740.311391773691867,"1",2674.090335201907692,"0",163.000000000000000,"0",3534.942584103241643,1.018518529960754,Columbia River
-122.756195637990302,45.862622578973280,"78210000030181",191.390042125831314,"78210000031",1.800000071525574,0.000000000000000,148.500000000000000,206.222222222222285,"1","1","0","0","0",162931.701433899521362,"1",2667.718242694805213,"0",148.500000000000000,"0",2866.288672375302212,1.027119888845590,Columbia River
-122.753874437675449,45.863148636166024,"78210000030191",188.715319655412259,"78210000031",1.850000023841858,0.001666663487754,123.000000000000000,50.000000000000000,"1","1","0","0","0",163120.416753554920433,"1",2662.256449117288867,"0",123.000000000000000,"0",1528.980848919425853,1.044322606615263,Columbia River
-122.751470392421894,45.863670608738325,"78210000030201",215.047107286198752,"78210000031",1.899999976158142,0.000000000000000,152.000000000000000,51.714285714285715,"1","1","0","0","0",163335.463860841118731,"1",2656.794655539772975,"0",152.000000000000000,"0",1528.980848919425853,1.044322606615263,Columbia River
-122.749422316383743,45.864831066452197,"78210000030211",200.109050999702049,"78210000031",1.899999976158142,0.000000000000000,190.000000000000000,244.239999999999981,"1","1","0","0","0",163535.572911840834422,"1",2650.422563032670496,"0",190.000000000000000,"0",1528.980848919425853,1.044322606615263,Columbia River
-122.747882521288673,45.866312772451018,"78210000030221",204.564823679194888,"78210000031",2.200000047683716,0.005000006357831,192.000000000000000,20.000000000000000,"1","1","0","0","0",163740.137735520023853,"1",2645.871068384740283,"0",192.000000000000000,"0",2063.105997292735537,1.080935399707370,Columbia River
-122.746687928079425,45.867795222486500,"78210000030231",181.794625618339523,"78210000031",2.200000047683716,0.000399999237061,213.000000000000000,279.759999999999991,"1","1","0","0","0",163921.932361138373381,"1",2640.409274807223937,"0",213.000000000000000,"0",3131.356294039355816,1.154160985891584,Columbia River
-122.744945314460622,45.869078424335974,"78210000030241",200.603274791564218,"78210000031",2.274999976158142,0.000624998807908,213.000000000000000,52.805555555555550,"1","1","0","0","0",164122.535635929933051,"1",2635.857780159293725,"0",213.000000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.742892605228533,45.869973880027970,"78210000030251",190.787358465810030,"78210000031",2.299999952316284,0.000000000000000,166.500000000000000,49.805555555555550,"1","1","0","0","0",164313.322994395741262,"1",2630.395986581777834,"0",166.500000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.740505955368576,45.870628095772403,"78210000030261",214.687459674657475,"78210000031",2.299999952316284,0.000000000000000,152.000000000000000,23.673469387755102,"1","1","0","0","0",164528.010454070405103,"1",2624.934193004261488,"0",152.000000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.737993050878401,45.870718796838219,"78210000030271",181.188236390313250,"78210000031",2.299999952316284,0.000000000000000,180.000000000000000,118.555555555555586,"1","1","0","0","0",164709.198690460703801,"1",2618.562100497159008,"0",180.000000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.735482371197691,45.870338846080571,"78210000030281",220.432192082420443,"78210000031",2.299999952316284,0.000000000000000,161.000000000000000,359.836734693877531,"1","1","0","0","0",164929.630882543133339,"1",2613.100306919643117,"0",161.000000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.732971717446574,45.869960127396951,"78210000030291",194.823785982825029,"78210000031",2.299999952316284,0.000000000000000,173.000000000000000,80.916666666666671,"1","1","0","0","0",165124.454668525955640,"1",2606.728214412540638,"0",173.000000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.730655993764231,45.869243648774905,"78210000030301",196.540657761979674,"78210000031",2.299999952316284,0.000000000000000,152.500000000000000,426.916666666666686,"1","1","0","0","0",165320.995326287928037,"1",2601.266420835024292,"0",152.500000000000000,"0",3131.356294039356271,1.154160985891584,Columbia River
-122.728340724893940,45.868446119206283,"78210000030311",210.672581816052116,"78210000031",2.299999952316284,0.000000000000000,96.000000000000000,326.000000000000000,"1","1","0","0","0",165531.667908103991067,"1",2595.804627257508400,"0",96.000000000000000,"0",2854.041255782101871,1.359833362311236,Columbia River
-122.726219562334919,45.867488798518181,"78210000030321",178.361592627614300,"78210000031",2.299999952316284,0.000000000000000,96.000000000000000,34.560000000000002,"1","1","0","0","0",165710.029500731587177,"1",2590.342833679991600,"0",96.000000000000000,"0",1467.466064495830324,2.388195244409497,Columbia River
-122.724097556138119,45.866716846556677,"78210000030331",192.149063633388323,"78210000031",2.299999952316284,0.000000000000000,115.000000000000000,62.583333333333336,"1","1","0","0","0",165902.178564364992781,"1",2585.791339032061842,"0",115.000000000000000,"0",1467.466064495830324,2.388195244409497,Columbia River
-122.721587206400912,45.866325018840620,"78210000030341",212.970588322357798,"78210000031",2.299999952316284,0.000000000000000,128.000000000000000,256.979591836734755,"1","1","0","0","0",166115.149152687372407,"1",2580.329545454545496,"0",128.000000000000000,"0",1467.466064495830096,2.388195244409497,Columbia River
-122.719179735203895,45.866617112121958,"78210000030351",201.009735910886775,"78210000031",2.299999952316284,0.000000000000000,212.500000000000000,987.734375000000000,"1","1","0","0","0",166316.158888598234626,"1",2573.957452947443016,"0",212.500000000000000,"0",1467.466064495830324,2.388195244409497,Columbia River
-122.718363870815111,45.868268957650237,"78210000030361",212.905106000466731,"78210000031",2.400000095367432,0.001938781543660,170.000000000000000,111.836734693877546,"1","1","0","0","0",166529.063994598691352,"1",2566.675061510754858,"0",170.000000000000000,"0",1467.466064495830096,2.388195244409497,Columbia River
-122.718708404112320,45.870024914313312,"78210000030371",194.823074753664514,"78210000031",2.400000095367432,0.000000000000000,146.500000000000000,400.333333333333314,"1","1","0","0","0",166723.887069352407707,"1",2560.302969003652834,"0",146.500000000000000,"0",1467.466064495830324,2.388195244409497,Columbia River
-122.720030601058625,45.871513251474177,"78210000030381",208.124374335321590,"78210000031",2.400000095367432,0.000000000000000,105.000000000000000,23.039999999999999,"1","1","0","0","0",166932.011443687690189,"1",2554.841175426136488,"0",105.000000000000000,"0",1467.466064495830324,2.388195244409497,Columbia River
-122.721748490692548,45.872732522122824,"78210000030391",169.705628683404029,"78210000031",2.400000095367432,0.000000000000000,127.000000000000000,0.000000000000000,"1","1","0","0","0",167101.717072371102404,"1",2550.289680778206275,"0",127.000000000000000,"0",1467.466064495830324,2.388195244409497,Columbia River
-122.723481920264007,45.873951803395734,"78210000030401",212.132035831969006,"78210000031",2.400000095367432,0.000000000000000,148.000000000000000,352.800000000000011,"1","1","0","0","0",167313.849108203052310,"1",2546.648485059861287,"0",148.000000000000000,"0",1959.890003011073077,2.121913854245130,Columbia River
-122.725408040479280,45.875306529963709,"78210000030411",212.132035814269358,"78210000031",3.050000190734863,0.088600007438663,127.000000000000000,282.239999999999952,"1","1","0","0","0",167525.981144017336192,"1",2542.096990411931984,"0",127.000000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.727141627300426,45.876525756509722,"78210000030421",165.697967105543285,"78210000031",3.200000047683716,0.000000000000000,127.000000000000000,0.000000000000000,"1","1","0","0","0",167691.679111122881295,"1",2537.545495764001771,"0",127.000000000000000,"0",3929.585757072041815,1.056788293587662,Columbia River
-122.728771548194672,45.877879717818239,"78210000030431",223.646405490850157,"78210000031",3.200000047683716,0.000000000000000,108.000000000000000,131.138888888888886,"1","1","0","0","0",167915.325516613724176,"1",2533.904300045657692,"0",108.000000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.730142510187349,45.879503061516523,"78210000030441",194.823784198186331,"78210000031",3.550000071525574,0.122500016689301,94.000000000000000,81.666666666666671,"1","1","0","0","0",168110.149300811899593,"1",2528.442506468141346,"0",94.000000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.731023856236604,45.881125235932494,"78210000030451",200.173229376086965,"78210000031",4.599999904632568,0.068055518468226,80.000000000000000,353.138888888888914,"1","1","0","0","0",168310.322530188015662,"1",2522.980712890625000,"0",80.000000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.732124334311195,45.882747917271367,"78210000030461",193.106912389515827,"78210000031",4.650000095367432,0.000833339691174,104.500000000000000,650.472222222222172,"1","1","0","0","0",168503.429442577500595,"1",2517.518919313108654,"0",104.500000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.732967126132692,45.884369985447996,"78210000030471",197.498506778592855,"78210000031",4.700000286102296,0.000000000000000,144.500000000000000,80.666666666666671,"1","1","0","0","0",168700.927949356118916,"1",2512.057125735592308,"0",144.500000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.733717263632045,45.886126839335198,"78210000030481",213.499223090007945,"78210000031",4.700000286102296,0.000000000000000,142.000000000000000,264.489795918367292,"1","1","0","0","0",168914.427172446099576,"1",2506.595332158076417,"0",142.000000000000000,"0",3929.585757072040906,1.056788293587662,Columbia River
-122.733852489643439,45.887882257020600,"78210000030491",180.594117093682144,"78210000031",4.700000286102296,0.000000000000000,120.000000000000000,24.333333333333332,"1","1","0","0","0",169095.021289539785357,"1",2500.223239650973483,"0",120.000000000000000,"0",3929.585757072041361,1.056788293587662,Columbia River
-122.733523727742806,45.889636592758315,"78210000030501",220.267285861864366,"78210000031",4.700000286102296,0.000000000000000,67.000000000000000,197.061224489795904,"1","1","0","0","0",169315.288575401646085,"1",2494.761446073457591,"0",67.000000000000000,"0",3929.585757072040906,1.056788293587662,Columbia River
-122.732585472636970,45.891389502345390,"78210000030511",193.106912374771127,"78210000031",4.700000286102296,0.000000000000000,80.000000000000000,432.222222222222172,"1","1","0","0","0",169508.395487776433583,"1",2488.389353566355567,"0",80.000000000000000,"0",2064.738039110298814,1.060865701506869,Columbia River
-122.731971890124953,45.893008158309215,"78210000030521",182.376468381524319,"78210000031",4.700000286102296,0.000000000000000,123.000000000000000,0.888888888888889,"1","1","0","0","0",169690.771956157987006,"1",2482.927559988839221,"0",123.000000000000000,"0",1691.768495517950214,1.061681183090710,Columbia River
-122.731919254759006,45.894763135277003,"78210000030531",220.201806386783574,"78210000031",4.700000286102296,0.000000000000000,150.000000000000000,188.408163265306115,"1","1","0","0","0",169910.973762544716010,"1",2477.465766411322875,"0",150.000000000000000,"0",1691.768495517950214,1.061681183090710,Columbia River
-122.732831550524637,45.896520371447629,"78210000030541",200.173229366877422,"78210000031",4.700000286102296,0.000000000000000,144.500000000000000,116.138888888888900,"1","1","0","0","0",170111.146991911606165,"1",2471.093673904220850,"0",144.500000000000000,"0",1691.768495517950214,1.061681183090710,Columbia River
-122.733989747687957,45.898008157401726,"78210000030551",181.794625703805650,"78210000031",4.700000286102296,0.000000000000000,108.000000000000000,345.040000000000020,"1","1","0","0","0",170292.941617615433643,"1",2465.631880326704504,"0",108.000000000000000,"0",1642.766026982862286,1.056433687053151,Columbia River
-122.788467432012155,45.859034447483189,"78210000290011",192.668355454913694,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",151608.606599763996201,"1",434.292480468750000,"0",182.000000000000000,"1",673.853085723594290,1.009701115663975,Columbia River
-122.790596744161235,45.858019504257733,"78210000290021",213.347303469918529,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",151821.953903233894380,"1",434.292480468750000,"0",182.000000000000000,"1",2422.752159550042052,1.046319156823389,Columbia River
-122.792695319478270,45.856936062745682,"78210000290031",178.550564579439197,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",152000.504467813356314,"1",434.292480468750000,"0",182.000000000000000,"1",2422.752159550042052,1.046319156823389,Columbia River
-122.794186737478356,45.855604873996761,"78210000290041",202.647703011409817,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",152203.152170824760105,"1",434.292480468750000,"0",182.000000000000000,"1",2422.752159550042052,1.046319156823389,Columbia River
-122.794785221338103,45.853985846992295,"78210000290051",196.904389499707236,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",152400.056560324446764,"1",434.292480468750000,"0",182.000000000000000,"1",2422.752159550042052,1.046319156823389,Columbia River
-122.795757689976725,45.852232476614347,"78210000290061",217.592563201048279,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",152617.649123525479808,"1",434.292480468750000,"0",182.000000000000000,"1",2422.752159550041597,1.046319156823389,Columbia River
-122.796601298753146,45.850478867780453,"78210000290071",197.498506588111923,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",152815.147630113613559,"1",434.292480468750000,"0",182.000000000000000,"1",2422.752159550042052,1.046319156823389,Columbia River
-122.797019347914727,45.848859506395485,"78210000290081",183.499223054614930,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",152998.646853168233065,"1",434.292480468750000,"0",182.000000000000000,"1",1517.741757285674794,1.025726787893211,Columbia River
-122.797527486527542,45.847249302481110,"78210000290091",196.904389577570328,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",153195.551242745801574,"1",434.292480468750000,"0",182.000000000000000,"1",1336.739676832801479,1.021608314107176,Columbia River
-122.798651708083284,45.845703187844002,"78210000290101",207.606410241651702,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",153403.157652987458277,"1",434.292480468750000,"0",182.000000000000000,"1",1336.739676832801479,1.021608314107176,Columbia River
-122.799681735701682,45.844138895138123,"78210000290111",179.119902806898637,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",153582.277555794367800,"1",434.292480468750000,"0",182.000000000000000,"1",1197.101512711735268,1.017555578422703,Columbia River
-122.801111368519983,45.842656294340749,"78210000290121",207.997857583920904,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",153790.275413378316443,"1",434.292480468750000,"0",182.000000000000000,"1",638.548856227470310,1.001344635684814,Columbia River
-122.802469289028565,45.841038542443791,"78210000290131",204.728308453939462,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",153995.003721832210431,"1",434.292480468750000,"0",182.000000000000000,"1",740.819788350980275,1.284593021632736,Columbia River
-122.803106007112021,45.839419533907609,"78210000290141",209.330087031366020,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,0.000000000000000,"1","1","0","0","0",154204.333808863622835,"1",434.292480468750000,"0",182.000000000000000,"1",791.955254412735030,1.426217214606696,Columbia River
-122.804544597209471,45.838260926091898,"78210000290151",174.869476149896855,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,115695.359999999986030,"4","1","0","0","0",154379.203285013471032,"1",434.292480468750000,"0",182.000000000000000,"1",791.955254412735030,1.426217214606696,Columbia River
-122.805984426241494,45.839058002590605,"78210000290161",209.549185424954885,"78210000291",1.100000023841858,0.000000000000000,182.000000000000000,46917.673469387751538,"3","2","0","0","0",154588.752470438426826,"1",216.469032143646814,"0",2040.000000000000000,"1",1576.085844773053850,1.286976247470004,Columbia River
-122.808450738702788,45.839230603710099,"78210000290171",188.484935518445582,"78210000291",1.100000023841858,0.000000000000000,233.500000000000000,9778.250000000000000,"2","2","0","0","0",154777.237405956868315,"1",214.992175408129413,"0",2040.000000000000000,"0",2621.593298586813034,1.101321624621082,Columbia River
-122.810771163153447,45.838487420088065,"78210000290181",203.605554502472842,"78210000291",1.100000023841858,0.000000000000000,236.500000000000000,934.472222222222172,"3","2","0","0","0",154980.842960459354799,"1",213.726298206257354,"0",2040.000000000000000,"0",2621.593298586813034,1.101321624621082,Columbia River
-122.813091075577788,45.837879197458101,"78210000290191",219.993632927113595,"78210000291",1.100000023841858,0.000000000000000,86.500000000000000,1615.555555555555657,"1","1","0","0","0",155200.836593386455206,"1",212.460421004385324,"0",86.500000000000000,"0",2621.593298586813034,1.101321624621082,Columbia River
-122.815026396081308,45.836739271212757,"78210000290201",169.705628007532596,"78210000291",1.100000023841858,0.000000000000000,84.000000000000000,0.000000000000000,"1","1","0","0","0",155370.542221393989166,"1",211.194543802513266,"0",84.000000000000000,"0",2621.593298586813034,1.101321624621082,Columbia River
