"","PT_time_UTC","PT_lat","PT_lon","PT_install_UTC","PT_uninstall_UTC","Install_method","PT_serial","PT_level","Temperature","driftID","datetime","PT_correction","PT_wse_sd","PT_wse"
"1",2022-07-25 18:45:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.533,20.3,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 18:45:00,55.0153495999936,1.00779239967922,55.5483495999936
"2",2022-07-25 19:00:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.533,20.4,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 19:00:00,55.0153495999936,1.00779239967922,55.5483495999936
"3",2022-07-25 19:15:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.528,20.5,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 19:15:00,55.0153495999936,1.00779239967922,55.5433495999936
"4",2022-07-25 19:30:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.535,20.7,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 19:30:00,55.0153495999936,1.00779239967922,55.5503495999936
"5",2022-07-25 19:45:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.538,20.8,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 19:45:00,55.0153495999936,1.00779239967922,55.5533495999936
"6",2022-07-25 20:00:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.535,20.8,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 20:00:00,55.0153495999936,1.00779239967922,55.5503495999936
"7",2022-07-25 20:15:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.533,20.9,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 20:15:00,55.0153495999936,1.00779239967922,55.5483495999936
"8",2022-07-25 20:30:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.538,21.1,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 20:30:00,55.0153495999936,1.00779239967922,55.5533495999936
"9",2022-07-25 20:45:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.546,21.2,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 20:45:00,55.0153495999936,1.00779239967922,55.5613495999936
"10",2022-07-25 21:00:00,44.637332,-123.160233,2022-07-25 18:30:00,2022-07-31 19:45:00,"",2139958,0.532,21.2,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100",2022-07-25 21:00:00,55.0153495999936,1.00779239967922,55.5473495999936
