latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
42.33523199722223,-72.6201517861111,2.29,15.25389,242,2021,30.604,-1284547.377
42.33523194166667,-72.62015192499997,2.2672,15.25417,242,2021,30.581,-284663.673
42.33523208888889,-72.62015180833332,2.2852,15.25444,242,2021,30.599,17.230
42.335232144444454,-72.62015183611109,2.2877,15.25472,242,2021,30.601,16.810
42.33523223333334,-72.62015184444442,2.3031,15.25500,242,2021,30.617,18.479
42.33523226111112,-72.62015160833332,2.3325,15.25528,242,2021,30.646,22.613
42.33523224444445,-72.62015146388889,2.2986,15.25556,242,2021,30.612,28.226
42.33523240833333,-72.6201514361111,2.294,15.25583,242,2021,30.608,34.961
42.33523237222222,-72.62015140277778,2.2863,15.25611,242,2021,30.600,41.824
42.335232347222224,-72.62015140833333,2.288,15.25639,242,2021,30.602,48.610
42.33523231111111,-72.62015132499998,2.3015,15.25667,242,2021,30.615,54.846
42.33523229444445,-72.62015126666667,2.3036,15.25694,242,2021,30.617,60.420
42.335232411111114,-72.62015140833333,2.296,15.25722,242,2021,30.610,65.293
42.33523253333334,-72.62015144166666,2.3003,15.25750,242,2021,30.614,69.673
42.33523271388889,-72.62015138333331,2.3292,15.25778,242,2021,30.643,73.785
42.33523271944446,-72.62015143333333,2.3237,15.25806,242,2021,30.637,77.665
42.33523278333334,-72.62015117499999,2.333,15.25833,242,2021,30.647,81.143
42.33523276111112,-72.6201508111111,2.3514,15.25861,242,2021,30.665,84.256
42.33523289722223,-72.62015104444444,2.3354,15.25889,242,2021,30.649,87.090
42.33523298888889,-72.62015129166664,2.3247,15.25917,242,2021,30.638,89.327
42.33523301388888,-72.6201516,2.3013,15.25944,242,2021,30.615,90.974
42.335233086111124,-72.62015180277777,2.2904,15.25972,242,2021,30.604,91.935
42.33523311666668,-72.62015177777776,2.2942,15.26000,242,2021,30.608,92.827
42.335233216666666,-72.62015168611109,2.2965,15.26028,242,2021,30.610,93.446
42.335233308333336,-72.62015162777779,2.2778,15.26056,242,2021,30.591,93.987
42.33523332777778,-72.62015141388888,2.3038,15.26083,242,2021,30.617,93.542
42.33523350833334,-72.62015156666665,2.2813,15.26111,242,2021,30.595,92.917
42.33523375000001,-72.62015156388888,2.2814,15.26139,242,2021,30.595,92.678
42.33523380277778,-72.62015141388888,2.2874,15.26167,242,2021,30.601,92.131
42.33523399166667,-72.62015134444442,2.3006,15.26194,242,2021,30.614,91.649
42.335234016666675,-72.62015103333333,2.3168,15.26222,242,2021,30.630,91.618
42.335234044444455,-72.62015146666666,2.3303,15.26250,242,2021,30.644,91.816
42.33523405000001,-72.62015181666665,2.3331,15.26278,242,2021,30.647,92.334
42.33523421111112,-72.62015215277778,2.3316,15.26306,242,2021,30.645,95.915
42.335234291666666,-72.62015255277775,2.3293,15.26333,242,2021,30.643,99.121
42.33523440555557,-72.62015261666664,2.3118,15.26361,242,2021,30.625,101.457
42.335234222222226,-72.62015205833333,2.3412,15.26389,242,2021,30.655,103.208
42.335233897222224,-72.62015163888888,2.3177,15.26417,242,2021,30.631,104.429
42.33523356944445,-72.62015178333331,2.2612,15.26444,242,2021,30.575,104.608
42.335233433333336,-72.62015190277778,2.2368,15.26472,242,2021,30.550,103.515
42.335233297222224,-72.62015211944446,2.2049,15.26500,242,2021,30.518,100.346
42.335233900000006,-72.62015192777777,2.2867,15.26528,242,2021,30.600,98.384
42.3352338388889,-72.62015242777777,2.2793,15.26556,242,2021,30.593,96.497
42.335233869444444,-72.62015245277777,2.296,15.26583,242,2021,30.610,94.806
42.335233813888905,-72.62015235833333,2.2647,15.26611,242,2021,30.578,93.072
42.33523362777778,-72.62015269999999,2.2384,15.26639,242,2021,30.552,91.369
42.33523349722223,-72.6201531611111,2.2998,15.26667,242,2021,30.613,89.668
42.33523365555556,-72.62015297777778,2.3458,15.26694,242,2021,30.659,87.718
42.33523385277779,-72.62015183055554,2.3307,15.26722,242,2021,30.644,85.555
42.33523376111111,-72.62015031388889,2.3333,15.26750,242,2021,30.647,82.138
42.33523378611112,-72.62014916388887,2.3333,15.26778,242,2021,30.647,77.343
42.33523388055556,-72.62014911666667,2.3286,15.26806,242,2021,30.642,71.470
42.33523377777779,-72.62014913333331,2.3076,15.26833,242,2021,30.621,64.792
42.33523370555557,-72.62014932777777,2.3427,15.26861,242,2021,30.656,57.454
42.33523376944445,-72.6201498972222,2.3448,15.26889,242,2021,30.658,50.094
42.33523379166667,-72.62015081388888,2.3312,15.26917,242,2021,30.645,43.047
42.335233811111124,-72.62015119444442,2.317,15.26944,242,2021,30.631,36.726
42.33523375555556,-72.62015138055554,2.317,15.26972,242,2021,30.631,31.320
42.33523368333334,-72.62015154166666,2.3283,15.27000,242,2021,30.642,26.453
42.33523358055557,-72.62015166666666,2.3314,15.27028,242,2021,30.645,22.599
42.33523354166667,-72.620151725,2.3189,15.27056,242,2021,30.632,19.381
42.33523347222223,-72.62015162222222,2.317,15.27083,242,2021,30.631,17.036
42.335233361111115,-72.62015177499998,2.3147,15.27111,242,2021,30.628,15.227
42.33523331388889,-72.62015201111109,2.3295,15.27139,242,2021,30.643,13.585
42.33523329444446,-72.6201521361111,2.3264,15.27167,242,2021,30.640,12.039
