latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
42.34290832777778,-72.6260961361111,2.6844,14.52500,245,2021,30.985,6.267
42.342914444444446,-72.62612688888888,2.7045,14.52528,245,2021,31.005,6.312
42.342920583333346,-72.62615760555553,2.6841,14.52556,245,2021,30.985,6.388
42.342926775,-72.62618836944442,2.7055,14.52583,245,2021,31.006,6.335
42.34293292500001,-72.62621934999999,2.6851,14.52611,245,2021,30.986,6.230
42.34293863888889,-72.6262508361111,2.6711,14.52639,245,2021,30.972,6.117
42.34294337222224,-72.62628274999999,2.6679,14.52667,245,2021,30.969,6.206
42.34294715833334,-72.6263150111111,2.6526,14.52694,245,2021,30.953,6.437
42.34295014166667,-72.62634753333332,2.6481,14.52722,245,2021,30.949,6.812
42.342952566666675,-72.626379875,2.6643,14.52750,245,2021,30.965,7.011
42.34295481944445,-72.62641202222221,2.6523,14.52778,245,2021,30.953,7.152
42.3429576388889,-72.6264439611111,2.6931,14.52806,245,2021,30.994,7.171
42.34296047222223,-72.62647569166664,2.688,14.52833,245,2021,30.989,7.006
42.34296297777779,-72.62650701111109,2.6743,14.52861,245,2021,30.975,6.784
42.34296560000001,-72.62653811666667,2.6757,14.52889,245,2021,30.976,6.708
42.34296854166668,-72.62656929999999,2.6795,14.52917,245,2021,30.980,6.532
42.34297124444445,-72.62660046944444,2.6318,14.52944,245,2021,30.932,6.202
42.34297415000001,-72.62663147777778,2.6807,14.52972,245,2021,30.981,6.324
42.342976575,-72.62666240277777,2.6788,14.53000,245,2021,30.979,6.271
42.34297870000001,-72.62669310833333,2.6697,14.53028,245,2021,30.970,6.097
42.34298132222223,-72.62672351388886,2.6793,14.53056,245,2021,30.980,6.028
42.342984300000005,-72.62675345833331,2.6746,14.53083,245,2021,30.975,6.267
42.342987872222224,-72.62678274722222,2.6877,14.53111,245,2021,30.988,6.341
42.34299223333334,-72.62681129444444,2.6802,14.53139,245,2021,30.981,5.997
42.3429979,-72.6268394861111,2.7019,14.53167,245,2021,31.003,5.960
42.343005063888896,-72.62686801388887,2.7182,14.53194,245,2021,31.019,6.280
42.34301266111111,-72.6268973,2.7254,14.53222,245,2021,31.026,6.491
42.343019636111116,-72.62692760555555,2.6729,14.53250,245,2021,30.974,6.521
42.34302495833334,-72.62695773888886,2.6212,14.53278,245,2021,30.922,6.532
42.34302985555556,-72.62698494166665,2.6048,14.53306,245,2021,30.905,6.621
42.343038925,-72.62700829999997,2.7712,14.53333,245,2021,31.072,6.862
42.34305313333334,-72.6270303972222,2.8042,14.53361,245,2021,31.105,7.004
