Serial_number:
2139970
Project ID:
WM_Dryrun22
Location:
PT1
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,LEVEL,TEMPERATURE
2022/07/24,14:15:00,0,-0.001,20.60
2022/07/24,14:30:00,0,0.002,20.60
2022/07/24,14:45:00,0,0.001,20.60
2022/07/24,15:00:00,0,-0.001,20.60
2022/07/24,15:15:00,0,0.002,20.50
2022/07/24,15:30:00,0,0.000,20.50
2022/07/24,15:45:00,0,0.001,20.50
2022/07/24,16:00:00,0,0.000,20.50
2022/07/24,16:15:00,0,0.001,20.50
2022/07/24,16:30:00,0,-0.001,20.50
2022/07/24,16:45:00,0,0.000,20.70
2022/07/24,17:00:00,0,0.000,21.00
2022/07/24,17:15:00,0,-0.001,21.40
2022/07/24,17:30:00,0,-0.003,22.30
2022/07/24,17:45:00,0,-0.002,23.40
2022/07/24,18:00:00,0,-0.001,24.40
2022/07/24,18:15:00,0,-0.001,24.90
2022/07/24,18:30:00,0,-0.003,25.50
2022/07/24,18:45:00,0,-0.002,26.30
2022/07/24,19:00:00,0,0.013,27.10
2022/07/24,19:15:00,0,0.020,27.30
2022/07/24,19:30:00,0,0.017,29.30
2022/07/24,19:45:00,0,0.015,31.10
2022/07/24,20:00:00,0,0.521,19.50
2022/07/24,20:15:00,0,0.519,19.50
2022/07/24,20:30:00,0,0.520,19.60
2022/07/24,20:45:00,0,0.517,19.70
2022/07/24,21:00:00,0,0.518,19.80
2022/07/24,21:15:00,0,0.517,19.80
2022/07/24,21:30:00,0,0.516,19.90
2022/07/24,21:45:00,0,0.517,19.90
2022/07/24,22:00:00,0,0.515,20.00
2022/07/24,22:15:00,0,0.514,20.10
2022/07/24,22:30:00,0,0.517,20.20
2022/07/24,22:45:00,0,0.516,20.30
2022/07/24,23:00:00,0,0.515,20.30
2022/07/24,23:15:00,0,0.513,20.40
2022/07/24,23:30:00,0,0.515,20.40
2022/07/24,23:45:00,0,0.510,20.40
2022/07/25,00:00:00,0,0.514,20.50
2022/07/25,00:15:00,0,0.512,20.50
2022/07/25,00:30:00,0,0.513,20.60
2022/07/25,00:45:00,0,0.514,20.60
2022/07/25,01:00:00,0,0.509,20.60
2022/07/25,01:15:00,0,0.513,20.70
2022/07/25,01:30:00,0,0.509,20.70
2022/07/25,01:45:00,0,0.510,20.70
2022/07/25,02:00:00,0,0.511,20.70
2022/07/25,02:15:00,0,0.514,20.80
2022/07/25,02:30:00,0,0.514,20.80
2022/07/25,02:45:00,0,0.513,20.80
2022/07/25,03:00:00,0,0.513,20.80
2022/07/25,03:15:00,0,0.513,20.80
2022/07/25,03:30:00,0,0.512,20.80
2022/07/25,03:45:00,0,0.515,20.80
2022/07/25,04:00:00,0,0.514,20.80
2022/07/25,04:15:00,0,0.514,20.70
2022/07/25,04:30:00,0,0.515,20.70
2022/07/25,04:45:00,0,0.515,20.70
2022/07/25,05:00:00,0,0.514,20.70
2022/07/25,05:15:00,0,0.515,20.70
2022/07/25,05:30:00,0,0.508,20.60
2022/07/25,05:45:00,0,0.508,20.60
2022/07/25,06:00:00,0,0.504,20.60
2022/07/25,06:15:00,0,0.505,20.60
2022/07/25,06:30:00,0,0.505,20.50
2022/07/25,06:45:00,0,0.509,20.50
2022/07/25,07:00:00,0,0.506,20.50
2022/07/25,07:15:00,0,0.507,20.50
2022/07/25,07:30:00,0,0.507,20.40
2022/07/25,07:45:00,0,0.506,20.40
2022/07/25,08:00:00,0,0.506,20.40
2022/07/25,08:15:00,0,0.505,20.30
2022/07/25,08:30:00,0,0.505,20.30
2022/07/25,08:45:00,0,0.505,20.30
2022/07/25,09:00:00,0,0.508,20.30
2022/07/25,09:15:00,0,0.508,20.20
2022/07/25,09:30:00,0,0.507,20.20
2022/07/25,09:45:00,0,0.507,20.20
2022/07/25,10:00:00,0,0.509,20.10
2022/07/25,10:15:00,0,0.506,20.10
2022/07/25,10:30:00,0,0.508,20.10
2022/07/25,10:45:00,0,0.505,20.00
2022/07/25,11:00:00,0,0.505,20.00
2022/07/25,11:15:00,0,0.507,20.00
2022/07/25,11:30:00,0,0.504,19.90
2022/07/25,11:45:00,0,0.504,19.90
2022/07/25,12:00:00,0,0.508,19.90
2022/07/25,12:15:00,0,0.506,19.80
2022/07/25,12:30:00,0,0.508,19.80
2022/07/25,12:45:00,0,0.507,19.70
2022/07/25,13:00:00,0,0.506,19.70
2022/07/25,13:15:00,0,0.506,19.70
2022/07/25,13:30:00,0,0.505,19.60
2022/07/25,13:45:00,0,0.504,19.60
2022/07/25,14:00:00,0,0.503,19.60
2022/07/25,14:15:00,0,0.499,19.50
2022/07/25,14:30:00,0,0.502,19.50
2022/07/25,14:45:00,0,0.504,19.60
2022/07/25,15:00:00,0,0.504,19.60
2022/07/25,15:15:00,0,0.505,19.60
2022/07/25,15:30:00,0,0.505,19.60
2022/07/25,15:45:00,0,0.510,19.60
2022/07/25,16:00:00,0,0.491,19.70
2022/07/25,16:15:00,0,0.488,19.70
2022/07/25,16:30:00,0,0.491,19.80
2022/07/25,16:45:00,0,0.492,19.80
2022/07/25,17:00:00,0,0.487,19.80
2022/07/25,17:15:00,0,0.489,19.90
2022/07/25,17:30:00,0,0.502,19.90
2022/07/25,17:45:00,0,0.491,20.00
2022/07/25,18:00:00,0,0.489,20.00
2022/07/25,18:15:00,0,0.487,20.10
2022/07/25,18:30:00,0,0.485,20.10
2022/07/25,18:45:00,0,0.486,20.20
2022/07/25,19:00:00,0,0.487,20.30
2022/07/25,19:15:00,0,0.485,20.30
2022/07/25,19:30:00,0,0.483,20.40
2022/07/25,19:45:00,0,0.482,20.50
2022/07/25,20:00:00,0,0.480,20.60
2022/07/25,20:15:00,0,0.479,20.70
2022/07/25,20:30:00,0,0.480,20.80
2022/07/25,20:45:00,0,0.487,20.90
2022/07/25,21:00:00,0,0.481,21.00
2022/07/25,21:15:00,0,0.477,21.10
2022/07/25,21:30:00,0,0.474,21.10
2022/07/25,21:45:00,0,0.479,21.30
2022/07/25,22:00:00,0,0.477,21.30
2022/07/25,22:15:00,0,0.479,21.40
2022/07/25,22:30:00,0,0.478,21.50
2022/07/25,22:45:00,0,0.472,21.50
2022/07/25,23:00:00,0,0.472,21.60
2022/07/25,23:15:00,0,0.475,21.60
2022/07/25,23:30:00,0,0.474,21.70
2022/07/25,23:45:00,0,0.475,21.70
2022/07/26,00:00:00,0,0.475,21.70
2022/07/26,00:15:00,0,0.476,21.80
2022/07/26,00:30:00,0,0.474,21.80
2022/07/26,00:45:00,0,0.473,21.80
2022/07/26,01:00:00,0,0.474,21.90
2022/07/26,01:15:00,0,0.476,21.90
2022/07/26,01:30:00,0,0.474,21.90
2022/07/26,01:45:00,0,0.476,22.00
2022/07/26,02:00:00,0,0.479,22.00
2022/07/26,02:15:00,0,0.479,22.00
2022/07/26,02:30:00,0,0.478,22.00
2022/07/26,02:45:00,0,0.477,22.00
2022/07/26,03:00:00,0,0.488,22.00
2022/07/26,03:15:00,0,0.476,22.00
2022/07/26,03:30:00,0,0.480,22.00
2022/07/26,03:45:00,0,0.482,22.00
2022/07/26,04:00:00,0,0.482,21.90
2022/07/26,04:15:00,0,0.484,21.90
2022/07/26,04:30:00,0,0.486,21.90
2022/07/26,04:45:00,0,0.482,21.90
2022/07/26,05:00:00,0,0.481,21.80
2022/07/26,05:15:00,0,0.484,21.80
2022/07/26,05:30:00,0,0.484,21.80
2022/07/26,05:45:00,0,0.483,21.80
2022/07/26,06:00:00,0,0.483,21.70
2022/07/26,06:15:00,0,0.482,21.70
2022/07/26,06:30:00,0,0.484,21.70
2022/07/26,06:45:00,0,0.486,21.60
2022/07/26,07:00:00,0,0.482,21.60
2022/07/26,07:15:00,0,0.488,21.60
2022/07/26,07:30:00,0,0.484,21.60
2022/07/26,07:45:00,0,0.486,21.50
2022/07/26,08:00:00,0,0.485,21.50
2022/07/26,08:15:00,0,0.487,21.50
2022/07/26,08:30:00,0,0.487,21.40
2022/07/26,08:45:00,0,0.489,21.40
2022/07/26,09:00:00,0,0.488,21.40
2022/07/26,09:15:00,0,0.484,21.30
2022/07/26,09:30:00,0,0.485,21.30
2022/07/26,09:45:00,0,0.484,21.30
2022/07/26,10:00:00,0,0.487,21.20
2022/07/26,10:15:00,0,0.486,21.20
2022/07/26,10:30:00,0,0.486,21.10
2022/07/26,10:45:00,0,0.484,21.10
2022/07/26,11:00:00,0,0.486,21.10
2022/07/26,11:15:00,0,0.486,21.00
2022/07/26,11:30:00,0,0.485,21.00
2022/07/26,11:45:00,0,0.487,21.00
2022/07/26,12:00:00,0,0.487,20.90
2022/07/26,12:15:00,0,0.485,20.90
2022/07/26,12:30:00,0,0.484,20.80
2022/07/26,12:45:00,0,0.484,20.80
2022/07/26,13:00:00,0,0.484,20.80
2022/07/26,13:15:00,0,0.480,20.70
2022/07/26,13:30:00,0,0.482,20.70
2022/07/26,13:45:00,0,0.480,20.60
2022/07/26,14:00:00,0,0.481,20.60
2022/07/26,14:15:00,0,0.479,20.60
2022/07/26,14:30:00,0,0.479,20.60
2022/07/26,14:45:00,0,0.478,20.50
2022/07/26,15:00:00,0,0.477,20.50
2022/07/26,15:15:00,0,0.478,20.50
2022/07/26,15:30:00,0,0.480,20.60
2022/07/26,15:45:00,0,0.479,20.60
2022/07/26,16:00:00,0,0.478,20.50
2022/07/26,16:15:00,0,0.475,20.50
2022/07/26,16:30:00,0,0.476,20.60
2022/07/26,16:45:00,0,0.475,20.60
2022/07/26,17:00:00,0,0.473,20.70
2022/07/26,17:15:00,0,0.477,20.80
2022/07/26,17:30:00,0,0.474,20.70
2022/07/26,17:45:00,0,0.475,20.80
2022/07/26,18:00:00,0,0.474,20.90
2022/07/26,18:15:00,0,0.472,21.00
2022/07/26,18:30:00,0,0.471,21.00
2022/07/26,18:45:00,0,0.472,21.00
2022/07/26,19:00:00,0,0.470,21.10
2022/07/26,19:15:00,0,0.470,21.20
2022/07/26,19:30:00,0,0.471,21.30
2022/07/26,19:45:00,0,0.471,21.40
2022/07/26,20:00:00,0,0.472,21.40
2022/07/26,20:15:00,0,0.467,21.50
2022/07/26,20:30:00,0,0.470,21.60
2022/07/26,20:45:00,0,0.468,21.70
2022/07/26,21:00:00,0,0.469,21.80
2022/07/26,21:15:00,0,0.467,21.90
2022/07/26,21:30:00,0,0.469,22.00
2022/07/26,21:45:00,0,0.467,22.00
2022/07/26,22:00:00,0,0.465,22.00
2022/07/26,22:15:00,0,0.467,22.20
2022/07/26,22:30:00,0,0.466,22.20
2022/07/26,22:45:00,0,0.462,22.20
2022/07/26,23:00:00,0,0.462,22.30
2022/07/26,23:15:00,0,0.464,22.30
2022/07/26,23:30:00,0,0.466,22.40
2022/07/26,23:45:00,0,0.462,22.40
2022/07/27,00:00:00,0,0.467,22.50
2022/07/27,00:15:00,0,0.465,22.50
2022/07/27,00:30:00,0,0.465,22.50
2022/07/27,00:45:00,0,0.466,22.60
2022/07/27,01:00:00,0,0.466,22.60
2022/07/27,01:15:00,0,0.466,22.60
2022/07/27,01:30:00,0,0.465,22.60
2022/07/27,01:45:00,0,0.465,22.60
2022/07/27,02:00:00,0,0.469,22.60
2022/07/27,02:15:00,0,0.469,22.60
2022/07/27,02:30:00,0,0.471,22.60
2022/07/27,02:45:00,0,0.469,22.60
2022/07/27,03:00:00,0,0.467,22.60
2022/07/27,03:15:00,0,0.470,22.60
2022/07/27,03:30:00,0,0.473,22.60
2022/07/27,03:45:00,0,0.476,22.50
2022/07/27,04:00:00,0,0.477,22.50
2022/07/27,04:15:00,0,0.475,22.40
2022/07/27,04:30:00,0,0.475,22.40
2022/07/27,04:45:00,0,0.477,22.30
2022/07/27,05:00:00,0,0.478,22.30
2022/07/27,05:15:00,0,0.481,22.20
2022/07/27,05:30:00,0,0.478,22.20
2022/07/27,05:45:00,0,0.479,22.10
2022/07/27,06:00:00,0,0.478,22.10
2022/07/27,06:15:00,0,0.476,22.00
2022/07/27,06:30:00,0,0.479,22.00
2022/07/27,06:45:00,0,0.477,22.00
2022/07/27,07:00:00,0,0.481,21.90
2022/07/27,07:15:00,0,0.477,21.90
2022/07/27,07:30:00,0,0.479,21.90
2022/07/27,07:45:00,0,0.478,21.80
2022/07/27,08:00:00,0,0.481,21.80
2022/07/27,08:15:00,0,0.480,21.70
2022/07/27,08:30:00,0,0.480,21.70
2022/07/27,08:45:00,0,0.483,21.70
2022/07/27,09:00:00,0,0.478,21.60
2022/07/27,09:15:00,0,0.478,21.60
2022/07/27,09:30:00,0,0.481,21.60
2022/07/27,09:45:00,0,0.480,21.50
2022/07/27,10:00:00,0,0.478,21.50
2022/07/27,10:15:00,0,0.480,21.50
2022/07/27,10:30:00,0,0.476,21.40
2022/07/27,10:45:00,0,0.480,21.40
2022/07/27,11:00:00,0,0.479,21.40
2022/07/27,11:15:00,0,0.479,21.30
2022/07/27,11:30:00,0,0.480,21.30
2022/07/27,11:45:00,0,0.482,21.30
2022/07/27,12:00:00,0,0.479,21.20
2022/07/27,12:15:00,0,0.480,21.20
2022/07/27,12:30:00,0,0.479,21.10
2022/07/27,12:45:00,0,0.480,21.10
2022/07/27,13:00:00,0,0.476,21.00
2022/07/27,13:15:00,0,0.477,21.00
2022/07/27,13:30:00,0,0.477,21.00
2022/07/27,13:45:00,0,0.475,20.90
2022/07/27,14:00:00,0,0.477,20.90
2022/07/27,14:15:00,0,0.475,20.80
2022/07/27,14:30:00,0,0.474,20.80
2022/07/27,14:45:00,0,0.474,20.80
2022/07/27,15:00:00,0,0.474,20.80
2022/07/27,15:15:00,0,0.472,20.70
2022/07/27,15:30:00,0,0.473,20.70
2022/07/27,15:45:00,0,0.472,20.70
2022/07/27,16:00:00,0,0.475,20.80
2022/07/27,16:15:00,0,0.472,20.80
2022/07/27,16:30:00,0,0.472,20.80
2022/07/27,16:45:00,0,0.472,20.80
2022/07/27,17:00:00,0,0.470,20.80
2022/07/27,17:15:00,0,0.470,20.90
2022/07/27,17:30:00,0,0.471,21.00
2022/07/27,17:45:00,0,0.471,21.00
2022/07/27,18:00:00,0,0.468,21.00
2022/07/27,18:15:00,0,0.469,21.10
2022/07/27,18:30:00,0,0.468,21.10
2022/07/27,18:45:00,0,0.469,21.20
2022/07/27,19:00:00,0,0.468,21.30
2022/07/27,19:15:00,0,0.468,21.40
2022/07/27,19:30:00,0,0.468,21.40
2022/07/27,19:45:00,0,0.467,21.50
2022/07/27,20:00:00,0,0.465,21.50
2022/07/27,20:15:00,0,0.463,21.50
2022/07/27,20:30:00,0,0.464,21.60
2022/07/27,20:45:00,0,0.466,21.70
2022/07/27,21:00:00,0,0.465,21.80
2022/07/27,21:15:00,0,0.465,21.80
2022/07/27,21:30:00,0,0.464,22.00
2022/07/27,21:45:00,0,0.463,22.00
2022/07/27,22:00:00,0,0.463,22.00
2022/07/27,22:15:00,0,0.461,22.10
2022/07/27,22:30:00,0,0.462,22.10
2022/07/27,22:45:00,0,0.459,22.20
2022/07/27,23:00:00,0,0.459,22.20
2022/07/27,23:15:00,0,0.461,22.30
2022/07/27,23:30:00,0,0.460,22.30
2022/07/27,23:45:00,0,0.461,22.30
2022/07/28,00:00:00,0,0.465,22.40
2022/07/28,00:15:00,0,0.462,22.40
2022/07/28,00:30:00,0,0.463,22.40
2022/07/28,00:45:00,0,0.466,22.40
2022/07/28,01:00:00,0,0.463,22.40
2022/07/28,01:15:00,0,0.463,22.40
2022/07/28,01:30:00,0,0.463,22.40
2022/07/28,01:45:00,0,0.462,22.40
2022/07/28,02:00:00,0,0.465,22.40
2022/07/28,02:15:00,0,0.466,22.40
2022/07/28,02:30:00,0,0.469,22.40
2022/07/28,02:45:00,0,0.463,22.30
2022/07/28,03:00:00,0,0.463,22.30
2022/07/28,03:15:00,0,0.465,22.30
2022/07/28,03:30:00,0,0.466,22.20
2022/07/28,03:45:00,0,0.467,22.20
2022/07/28,04:00:00,0,0.470,22.20
2022/07/28,04:15:00,0,0.469,22.10
2022/07/28,04:30:00,0,0.471,22.10
2022/07/28,04:45:00,0,0.468,22.10
2022/07/28,05:00:00,0,0.470,22.00
2022/07/28,05:15:00,0,0.470,22.00
2022/07/28,05:30:00,0,0.467,21.90
2022/07/28,05:45:00,0,0.472,21.90
2022/07/28,06:00:00,0,0.473,21.90
2022/07/28,06:15:00,0,0.472,21.80
2022/07/28,06:30:00,0,0.472,21.80
2022/07/28,06:45:00,0,0.470,21.70
2022/07/28,07:00:00,0,0.470,21.70
2022/07/28,07:15:00,0,0.472,21.70
2022/07/28,07:30:00,0,0.472,21.60
2022/07/28,07:45:00,0,0.471,21.60
2022/07/28,08:00:00,0,0.471,21.50
2022/07/28,08:15:00,0,0.474,21.50
2022/07/28,08:30:00,0,0.473,21.50
2022/07/28,08:45:00,0,0.470,21.40
2022/07/28,09:00:00,0,0.471,21.40
2022/07/28,09:15:00,0,0.471,21.30
2022/07/28,09:30:00,0,0.472,21.30
2022/07/28,09:45:00,0,0.472,21.30
2022/07/28,10:00:00,0,0.471,21.20
2022/07/28,10:15:00,0,0.474,21.20
2022/07/28,10:30:00,0,0.473,21.20
2022/07/28,10:45:00,0,0.473,21.10
2022/07/28,11:00:00,0,0.473,21.10
2022/07/28,11:15:00,0,0.476,21.10
2022/07/28,11:30:00,0,0.473,21.00
2022/07/28,11:45:00,0,0.473,21.00
2022/07/28,12:00:00,0,0.473,21.00
2022/07/28,12:15:00,0,0.473,20.90
2022/07/28,12:30:00,0,0.472,20.90
2022/07/28,12:45:00,0,0.475,20.80
2022/07/28,13:00:00,0,0.471,20.80
2022/07/28,13:15:00,0,0.468,20.70
2022/07/28,13:30:00,0,0.472,20.70
2022/07/28,13:45:00,0,0.470,20.60
2022/07/28,14:00:00,0,0.470,20.60
2022/07/28,14:15:00,0,0.469,20.60
2022/07/28,14:30:00,0,0.469,20.50
2022/07/28,14:45:00,0,0.468,20.50
2022/07/28,15:00:00,0,0.467,20.50
2022/07/28,15:15:00,0,0.466,20.50
2022/07/28,15:30:00,0,0.466,20.50
2022/07/28,15:45:00,0,0.464,20.60
2022/07/28,16:00:00,0,0.466,20.60
2022/07/28,16:15:00,0,0.466,20.60
2022/07/28,16:30:00,0,0.465,20.50
2022/07/28,16:45:00,0,0.465,20.50
2022/07/28,17:00:00,0,0.466,20.60
2022/07/28,17:15:00,0,0.467,20.70
2022/07/28,17:30:00,0,0.463,20.60
2022/07/28,17:45:00,0,0.464,20.80
2022/07/28,18:00:00,0,0.462,20.90
2022/07/28,18:15:00,0,0.462,20.90
2022/07/28,18:30:00,0,0.464,21.00
2022/07/28,18:45:00,0,0.464,21.00
2022/07/28,19:00:00,0,0.464,21.00
2022/07/28,19:15:00,0,0.465,21.10
2022/07/28,19:30:00,0,0.467,21.20
2022/07/28,19:45:00,0,0.465,21.20
2022/07/28,20:00:00,0,0.466,21.30
2022/07/28,20:15:00,0,0.467,21.40
2022/07/28,20:30:00,0,0.466,21.50
2022/07/28,20:45:00,0,0.468,21.50
2022/07/28,21:00:00,0,0.470,21.50
2022/07/28,21:15:00,0,0.467,21.60
2022/07/28,21:30:00,0,0.469,21.70
2022/07/28,21:45:00,0,0.468,21.80
2022/07/28,22:00:00,0,0.466,21.80
2022/07/28,22:15:00,0,0.469,21.90
2022/07/28,22:30:00,0,0.467,21.90
2022/07/28,22:45:00,0,0.469,22.00
2022/07/28,23:00:00,0,0.468,22.00
2022/07/28,23:15:00,0,0.471,22.10
2022/07/28,23:30:00,0,0.469,22.10
2022/07/28,23:45:00,0,0.467,22.10
2022/07/29,00:00:00,0,0.471,22.20
2022/07/29,00:15:00,0,0.469,22.20
2022/07/29,00:30:00,0,0.470,22.30
2022/07/29,00:45:00,0,0.469,22.30
2022/07/29,01:00:00,0,0.469,22.30
2022/07/29,01:15:00,0,0.470,22.40
2022/07/29,01:30:00,0,0.471,22.40
2022/07/29,01:45:00,0,0.472,22.40
2022/07/29,02:00:00,0,0.473,22.40
2022/07/29,02:15:00,0,0.473,22.40
2022/07/29,02:30:00,0,0.472,22.40
2022/07/29,02:45:00,0,0.473,22.40
2022/07/29,03:00:00,0,0.474,22.40
2022/07/29,03:15:00,0,0.472,22.40
2022/07/29,03:30:00,0,0.476,22.40
2022/07/29,03:45:00,0,0.477,22.40
2022/07/29,04:00:00,0,0.476,22.30
2022/07/29,04:15:00,0,0.480,22.30
2022/07/29,04:30:00,0,0.482,22.30
2022/07/29,04:45:00,0,0.481,22.30
2022/07/29,05:00:00,0,0.480,22.20
2022/07/29,05:15:00,0,0.482,22.20
2022/07/29,05:30:00,0,0.481,22.20
2022/07/29,05:45:00,0,0.481,22.10
2022/07/29,06:00:00,0,0.483,22.10
2022/07/29,06:15:00,0,0.485,22.10
2022/07/29,06:30:00,0,0.485,22.00
2022/07/29,06:45:00,0,0.488,22.00
2022/07/29,07:00:00,0,0.485,22.00
2022/07/29,07:15:00,0,0.485,21.90
2022/07/29,07:30:00,0,0.484,21.90
2022/07/29,07:45:00,0,0.486,21.90
2022/07/29,08:00:00,0,0.487,21.90
2022/07/29,08:15:00,0,0.486,21.80
2022/07/29,08:30:00,0,0.486,21.70
2022/07/29,08:45:00,0,0.486,21.70
2022/07/29,09:00:00,0,0.489,21.70
2022/07/29,09:15:00,0,0.485,21.60
2022/07/29,09:30:00,0,0.488,21.60
2022/07/29,09:45:00,0,0.488,21.60
2022/07/29,10:00:00,0,0.487,21.50
2022/07/29,10:15:00,0,0.487,21.50
2022/07/29,10:30:00,0,0.489,21.50
2022/07/29,10:45:00,0,0.489,21.40
2022/07/29,11:00:00,0,0.488,21.40
2022/07/29,11:15:00,0,0.489,21.40
2022/07/29,11:30:00,0,0.488,21.30
2022/07/29,11:45:00,0,0.487,21.30
2022/07/29,12:00:00,0,0.487,21.30
2022/07/29,12:15:00,0,0.488,21.20
2022/07/29,12:30:00,0,0.486,21.20
2022/07/29,12:45:00,0,0.489,21.20
2022/07/29,13:00:00,0,0.485,21.10
2022/07/29,13:15:00,0,0.484,21.10
2022/07/29,13:30:00,0,0.485,21.00
2022/07/29,13:45:00,0,0.485,21.00
2022/07/29,14:00:00,0,0.486,21.00
2022/07/29,14:15:00,0,0.484,21.00
2022/07/29,14:30:00,0,0.483,20.90
2022/07/29,14:45:00,0,0.485,21.00
2022/07/29,15:00:00,0,0.481,20.90
2022/07/29,15:15:00,0,0.481,20.90
2022/07/29,15:30:00,0,0.482,20.90
2022/07/29,15:45:00,0,0.480,20.90
2022/07/29,16:00:00,0,0.480,20.90
2022/07/29,16:15:00,0,0.482,21.00
2022/07/29,16:30:00,0,0.483,21.00
2022/07/29,16:45:00,0,0.477,21.00
2022/07/29,17:00:00,0,0.479,21.10
2022/07/29,17:15:00,0,0.480,21.20
2022/07/29,17:30:00,0,0.481,21.10
2022/07/29,17:45:00,0,0.479,21.20
2022/07/29,18:00:00,0,0.480,21.20
2022/07/29,18:15:00,0,0.481,21.30
2022/07/29,18:30:00,0,0.478,21.30
2022/07/29,18:45:00,0,0.478,21.50
2022/07/29,19:00:00,0,0.479,21.50
2022/07/29,19:15:00,0,0.478,21.60
2022/07/29,19:30:00,0,0.477,21.70
2022/07/29,19:45:00,0,0.476,21.70
2022/07/29,20:00:00,0,0.477,21.80
2022/07/29,20:15:00,0,0.474,21.90
2022/07/29,20:30:00,0,0.474,22.00
2022/07/29,20:45:00,0,0.478,22.20
2022/07/29,21:00:00,0,0.475,22.20
2022/07/29,21:15:00,0,0.477,22.30
2022/07/29,21:30:00,0,0.475,22.30
2022/07/29,21:45:00,0,0.477,22.40
2022/07/29,22:00:00,0,0.478,22.40
2022/07/29,22:15:00,0,0.477,22.50
2022/07/29,22:30:00,0,0.482,22.60
2022/07/29,22:45:00,0,0.476,22.60
2022/07/29,23:00:00,0,0.480,22.70
2022/07/29,23:15:00,0,0.479,22.70
2022/07/29,23:30:00,0,0.481,22.80
2022/07/29,23:45:00,0,-0.007,25.20
2022/07/30,00:00:00,0,-0.004,26.80
2022/07/30,00:15:00,0,-0.004,28.30
