"","node_id","pt_time_UTC","mean_node_pt_wse_m","mean_pt_wse_precision_m"
"4759","78220000180511","2022-07-27 03:45:00",57.2744712311939,0.026
"4760","78220000180511","2022-07-27 04:00:00",57.2754712311939,0.026
"4761","78220000180511","2022-07-27 04:15:00",57.2764712311939,0.026
"4762","78220000180511","2022-07-27 04:30:00",57.2764712311939,0.026
"4763","78220000180511","2022-07-27 04:45:00",57.2754712311939,0.026
"4764","78220000180511","2022-07-27 05:00:00",57.2764712311939,0.026
"4765","78220000180511","2022-07-27 05:15:00",57.2764712311939,0.026
"4766","78220000180511","2022-07-27 05:30:00",57.2764712311939,0.026
"4767","78220000180511","2022-07-27 05:45:00",57.2774712311939,0.026
"4768","78220000180511","2022-07-27 06:00:00",57.2794712311939,0.026
"4769","78220000180511","2022-07-27 06:15:00",57.2804712311939,0.026
"4770","78220000180511","2022-07-27 06:30:00",57.2804712311939,0.026
"4771","78220000180511","2022-07-27 06:45:00",57.2814712311939,0.026
"4772","78220000180511","2022-07-27 07:00:00",57.2824712311939,0.026
"4773","78220000180511","2022-07-27 07:15:00",57.2814712311939,0.026
"4774","78220000180511","2022-07-27 07:30:00",57.2804712311939,0.026
"4775","78220000180511","2022-07-27 07:45:00",57.2794712311939,0.026
"4776","78220000180511","2022-07-27 08:00:00",57.2794712311939,0.026
"4777","78220000180511","2022-07-27 08:15:00",57.2814712311939,0.026
"4778","78220000180511","2022-07-27 08:30:00",57.2814712311939,0.026
"4779","78220000180511","2022-07-27 08:45:00",57.2814712311939,0.026
"4780","78220000180511","2022-07-27 09:00:00",57.2824712311939,0.026
"4781","78220000180511","2022-07-27 09:15:00",57.2824712311939,0.026
"4782","78220000180511","2022-07-27 09:30:00",57.2824712311939,0.026
"4783","78220000180511","2022-07-27 09:45:00",57.2814712311939,0.026
"4784","78220000180511","2022-07-27 10:00:00",57.2824712311939,0.026
"4785","78220000180511","2022-07-27 10:15:00",57.2814712311939,0.026
"4786","78220000180511","2022-07-27 10:30:00",57.2834712311939,0.026
"4787","78220000180511","2022-07-27 10:45:00",57.2814712311939,0.026
"4788","78220000180511","2022-07-27 11:00:00",57.2834712311939,0.026
"4789","78220000180511","2022-07-27 11:15:00",57.2804712311939,0.026
"4790","78220000180511","2022-07-27 11:30:00",57.2814712311939,0.026
"4791","78220000180511","2022-07-27 11:45:00",57.2834712311939,0.026
"4792","78220000180511","2022-07-27 12:00:00",57.2834712311939,0.026
"4793","78220000180511","2022-07-27 12:15:00",57.2844712311939,0.026
"4794","78220000180511","2022-07-27 12:30:00",57.2834712311939,0.026
"4795","78220000180511","2022-07-27 12:45:00",57.2844712311939,0.026
"4796","78220000180511","2022-07-27 13:00:00",57.2834712311939,0.026
"4797","78220000180511","2022-07-27 13:15:00",57.2844712311939,0.026
"4798","78220000180511","2022-07-27 13:30:00",57.2844712311939,0.026
"4799","78220000180511","2022-07-27 13:45:00",57.2854712311939,0.026
"4800","78220000180511","2022-07-27 14:00:00",57.2844712311939,0.026
"4801","78220000180511","2022-07-27 14:15:00",57.2824712311939,0.026
"4802","78220000180511","2022-07-27 14:30:00",57.2814712311939,0.026
"4803","78220000180511","2022-07-27 14:45:00",57.2814712311939,0.026
"4804","78220000180511","2022-07-27 15:00:00",57.2814712311939,0.026
"4805","78220000180511","2022-07-27 15:15:00",57.2794712311939,0.026
"4806","78220000180511","2022-07-27 15:30:00",57.2834712311939,0.026
"4807","78220000180511","2022-07-27 15:45:00",57.2794712311939,0.026
"4808","78220000180511","2022-07-27 16:00:00",57.2794712311939,0.026
"4809","78220000180511","2022-07-27 16:15:00",57.2794712311939,0.026
"4810","78220000180511","2022-07-27 16:30:00",57.2794712311939,0.026
"4811","78220000180511","2022-07-27 16:45:00",57.2764712311939,0.026
"4812","78220000180511","2022-07-27 17:00:00",57.2804712311939,0.026
"4813","78220000180511","2022-07-27 17:15:00",57.2774712311939,0.026
"4814","78220000180511","2022-07-27 17:30:00",57.2784712311939,0.026
"4815","78220000180511","2022-07-27 17:45:00",57.2784712311939,0.026
"4816","78220000180511","2022-07-27 18:00:00",57.2754712311939,0.026
"4817","78220000180511","2022-07-27 18:15:00",57.2764712311939,0.026
"4818","78220000180511","2022-07-27 18:30:00",57.2754712311939,0.026
"4819","78220000180511","2022-07-27 18:45:00",57.2764712311939,0.026
"4820","78220000180511","2022-07-27 19:00:00",57.2754712311939,0.026
"4821","78220000180511","2022-07-27 19:15:00",57.2754712311939,0.026
"4822","78220000180511","2022-07-27 19:30:00",57.3006825016326,0.026
"4823","78220000180511","2022-07-27 19:45:00",57.2744712311939,0.026
"4824","78220000180511","2022-07-27 20:00:00",57.2724712311939,0.026
"4825","78220000180511","2022-07-27 20:15:00",57.2734712311939,0.026
"4826","78220000180511","2022-07-27 20:30:00",57.2714712311939,0.026
"4827","78220000180511","2022-07-27 20:45:00",57.2734712311939,0.026
"4828","78220000180511","2022-07-27 21:00:00",57.2724712311939,0.026
"4829","78220000180511","2022-07-27 21:15:00",57.2724712311939,0.026
"4830","78220000180511","2022-07-27 21:30:00",57.2744712311939,0.026
"4831","78220000180511","2022-07-27 21:45:00",57.2734712311939,0.026
"4832","78220000180511","2022-07-27 22:00:00",57.2704712311939,0.026
"4833","78220000180511","2022-07-27 22:15:00",57.2714712311939,0.026
"4834","78220000180511","2022-07-27 22:30:00",57.2694712311939,0.026
"4835","78220000180511","2022-07-27 22:45:00",57.2694712311939,0.026
"4836","78220000180511","2022-07-27 23:00:00",57.2664712311939,0.026
"4837","78220000180511","2022-07-27 23:15:00",57.2684712311939,0.026
"4838","78220000180511","2022-07-27 23:30:00",57.2704712311939,0.026
"4839","78220000180511","2022-07-27 23:45:00",57.2684712311939,0.026
"4840","78220000180511","2022-07-28 00:00:00",57.2694712311939,0.026
"4841","78220000180511","2022-07-28 00:15:00",57.2724712311939,0.026
"4842","78220000180511","2022-07-28 00:30:00",57.2704712311939,0.026
"4843","78220000180511","2022-07-28 00:45:00",57.2704712311939,0.026
"4844","78220000180511","2022-07-28 01:00:00",57.2704712311939,0.026
"4845","78220000180511","2022-07-28 01:15:00",57.2704712311939,0.026
"4846","78220000180511","2022-07-28 01:30:00",57.2704712311939,0.026
"4847","78220000180511","2022-07-28 01:45:00",57.2664712311939,0.026
"4848","78220000180511","2022-07-28 02:00:00",57.2664712311939,0.026
"4849","78220000180511","2022-07-28 02:15:00",57.2674712311939,0.026
"4850","78220000180511","2022-07-28 02:30:00",57.2704712311939,0.026
"4851","78220000180511","2022-07-28 02:45:00",57.2674712311939,0.026
"4852","78220000180511","2022-07-28 03:00:00",57.2644712311939,0.026
"4853","78220000180511","2022-07-28 03:15:00",57.2664712311939,0.026
"4854","78220000180511","2022-07-28 03:30:00",57.2704712311939,0.026
"4855","78220000180511","2022-07-28 03:45:00",57.2714712311939,0.026
"4856","78220000180511","2022-07-28 04:00:00",57.2714712311939,0.026
"4857","78220000180511","2022-07-28 04:15:00",57.2704712311939,0.026
"4858","78220000180511","2022-07-28 04:30:00",57.2724712311939,0.026
"4859","78220000180511","2022-07-28 04:45:00",57.2724712311939,0.026
"4860","78220000180511","2022-07-28 05:00:00",57.2714712311939,0.026
"4861","78220000180511","2022-07-28 05:15:00",57.2714712311939,0.026
"4862","78220000180511","2022-07-28 05:30:00",57.2714712311939,0.026
"4863","78220000180511","2022-07-28 05:45:00",57.2744712311939,0.026
"4864","78220000180511","2022-07-28 06:00:00",57.2744712311939,0.026
"4865","78220000180511","2022-07-28 06:15:00",57.2734712311939,0.026
"4866","78220000180511","2022-07-28 06:30:00",57.2764712311939,0.026
"4867","78220000180511","2022-07-28 06:45:00",57.2744712311939,0.026
"4868","78220000180511","2022-07-28 07:00:00",57.2774712311939,0.026
"4869","78220000180511","2022-07-28 07:15:00",57.2764712311939,0.026
"4870","78220000180511","2022-07-28 07:30:00",57.2764712311939,0.026
"4871","78220000180511","2022-07-28 07:45:00",57.2754712311939,0.026
"4872","78220000180511","2022-07-28 08:00:00",57.2754712311939,0.026
"4873","78220000180511","2022-07-28 08:15:00",57.2784712311939,0.026
"4874","78220000180511","2022-07-28 08:30:00",57.2744712311939,0.026
"4875","78220000180511","2022-07-28 08:45:00",57.2774712311939,0.026
"4876","78220000180511","2022-07-28 09:00:00",57.2754712311939,0.026
"4877","78220000180511","2022-07-28 09:15:00",57.2754712311939,0.026
"4878","78220000180511","2022-07-28 09:30:00",57.2794712311939,0.026
"4879","78220000180511","2022-07-28 09:45:00",57.2764712311939,0.026
"4880","78220000180511","2022-07-28 10:00:00",57.2784712311939,0.026
"4881","78220000180511","2022-07-28 10:15:00",57.2784712311939,0.026
"4882","78220000180511","2022-07-28 10:30:00",57.2774712311939,0.026
"4883","78220000180511","2022-07-28 10:45:00",57.2774712311939,0.026
"4884","78220000180511","2022-07-28 11:00:00",57.2774712311939,0.026
"4885","78220000180511","2022-07-28 11:15:00",57.2774712311939,0.026
"4886","78220000180511","2022-07-28 11:30:00",57.2774712311939,0.026
"4887","78220000180511","2022-07-28 11:45:00",57.2774712311939,0.026
"4888","78220000180511","2022-07-28 12:00:00",57.2774712311939,0.026
"4889","78220000180511","2022-07-28 12:15:00",57.2774712311939,0.026
"4890","78220000180511","2022-07-28 12:30:00",57.2794712311939,0.026
"4891","78220000180511","2022-07-28 12:45:00",57.2794712311939,0.026
"4892","78220000180511","2022-07-28 13:00:00",57.2784712311939,0.026
"4893","78220000180511","2022-07-28 13:15:00",57.2784712311939,0.026
"4894","78220000180511","2022-07-28 13:30:00",57.2794712311939,0.026
"4895","78220000180511","2022-07-28 13:45:00",57.2774712311939,0.026
"4896","78220000180511","2022-07-28 14:00:00",57.2774712311939,0.026
"4897","78220000180511","2022-07-28 14:15:00",57.2764712311939,0.026
"4898","78220000180511","2022-07-28 14:30:00",57.2764712311939,0.026
"4899","78220000180511","2022-07-28 14:45:00",57.2754712311939,0.026
"4900","78220000180511","2022-07-28 15:00:00",57.2744712311939,0.026
"4901","78220000180511","2022-07-28 15:15:00",57.2734712311939,0.026
"4902","78220000180511","2022-07-28 15:30:00",57.2734712311939,0.026
"4903","78220000180511","2022-07-28 15:45:00",57.2744712311939,0.026
"4904","78220000180511","2022-07-28 16:00:00",57.2734712311939,0.026
"4905","78220000180511","2022-07-28 16:15:00",57.2734712311939,0.026
"4906","78220000180511","2022-07-28 16:30:00",57.2724712311939,0.026
"4907","78220000180511","2022-07-28 16:45:00",57.2724712311939,0.026
"4908","78220000180511","2022-07-28 17:00:00",57.2704712311939,0.026
"4909","78220000180511","2022-07-28 17:15:00",57.2714712311939,0.026
"4910","78220000180511","2022-07-28 17:30:00",57.2734712311939,0.026
"4911","78220000180511","2022-07-28 17:45:00",57.2714712311939,0.026
"4912","78220000180511","2022-07-28 18:00:00",57.2724712311939,0.026
"4913","78220000180511","2022-07-28 18:15:00",57.2704712311939,0.026
"4914","78220000180511","2022-07-28 18:30:00",57.2684712311939,0.026
"4915","78220000180511","2022-07-28 18:45:00",57.2714712311939,0.026
"4916","78220000180511","2022-07-28 19:00:00",57.2714712311939,0.026
"4917","78220000180511","2022-07-28 19:15:00",57.2694712311939,0.026
"4918","78220000180511","2022-07-28 19:30:00",57.2684712311939,0.026
"4919","78220000180511","2022-07-28 19:45:00",57.2694712311939,0.026
"4920","78220000180511","2022-07-28 20:00:00",57.2704712311939,0.026
"4921","78220000180511","2022-07-28 20:15:00",57.2684712311939,0.026
"4922","78220000180511","2022-07-28 20:30:00",57.2674712311939,0.026
"4923","78220000180511","2022-07-28 20:45:00",57.2694712311939,0.026
"4924","78220000180511","2022-07-28 21:00:00",57.2684712311939,0.026
"4925","78220000180511","2022-07-28 21:15:00",57.2714712311939,0.026
"4926","78220000180511","2022-07-28 21:30:00",57.2704712311939,0.026
"4927","78220000180511","2022-07-28 21:45:00",57.2694712311939,0.026
"4928","78220000180511","2022-07-28 22:00:00",57.2704712311939,0.026
"4929","78220000180511","2022-07-28 22:15:00",57.2704712311939,0.026
"4930","78220000180511","2022-07-28 22:30:00",57.2714712311939,0.026
"4931","78220000180511","2022-07-28 22:45:00",57.2704712311939,0.026
"4932","78220000180511","2022-07-28 23:00:00",57.2724712311939,0.026
"4933","78220000180511","2022-07-28 23:15:00",57.2724712311939,0.026
"4934","78220000180511","2022-07-28 23:30:00",57.2734712311939,0.026
"4935","78220000180511","2022-07-28 23:45:00",57.2714712311939,0.026
"4936","78220000180511","2022-07-29 00:00:00",57.2754712311939,0.026
"4937","78220000180511","2022-07-29 00:15:00",57.2764712311939,0.026
"4938","78220000180511","2022-07-29 00:30:00",57.2744712311939,0.026
"4939","78220000180511","2022-07-29 00:45:00",57.2764712311939,0.026
"4940","78220000180511","2022-07-29 01:00:00",57.2764712311939,0.026
"4941","78220000180511","2022-07-29 01:15:00",57.2774712311939,0.026
