Serial_number:
2139971
Project ID:
WM_Dryrun22
Location:
PT10
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,LEVEL,TEMPERATURE
2022/07/24,17:00:00,0,0.007,21.00
2022/07/24,17:15:00,0,0.006,21.30
2022/07/24,17:30:00,0,0.003,22.10
2022/07/24,17:45:00,0,0.002,23.00
2022/07/24,18:00:00,0,0.003,23.80
2022/07/24,18:15:00,0,0.005,24.20
2022/07/24,18:30:00,0,0.006,24.60
2022/07/24,18:45:00,0,0.005,25.20
2022/07/24,19:00:00,0,0.019,25.80
2022/07/24,19:15:00,0,0.024,26.10
2022/07/24,19:30:00,0,0.023,27.40
2022/07/24,19:45:00,0,0.022,28.90
2022/07/24,20:00:00,0,0.024,29.70
2022/07/24,20:15:00,0,0.025,30.60
2022/07/24,20:30:00,0,0.023,31.80
2022/07/24,20:45:00,0,0.017,32.20
2022/07/24,21:00:00,0,0.012,32.30
2022/07/24,21:15:00,0,0.032,32.20
2022/07/24,21:30:00,0,0.034,33.10
2022/07/24,21:45:00,0,0.506,20.70
2022/07/24,22:00:00,0,0.504,20.70
2022/07/24,22:15:00,0,0.503,20.80
2022/07/24,22:30:00,0,0.503,20.80
2022/07/24,22:45:00,0,0.505,20.90
2022/07/24,23:00:00,0,0.504,21.00
2022/07/24,23:15:00,0,0.503,21.00
2022/07/24,23:30:00,0,0.502,21.00
2022/07/24,23:45:00,0,0.503,21.10
2022/07/25,00:00:00,0,0.504,21.10
2022/07/25,00:15:00,0,0.503,21.10
2022/07/25,00:30:00,0,0.503,21.20
2022/07/25,00:45:00,0,0.501,21.20
2022/07/25,01:00:00,0,0.499,21.20
2022/07/25,01:15:00,0,0.502,21.20
2022/07/25,01:30:00,0,0.500,21.20
2022/07/25,01:45:00,0,0.498,21.20
2022/07/25,02:00:00,0,0.502,21.20
2022/07/25,02:15:00,0,0.499,21.20
2022/07/25,02:30:00,0,0.496,21.20
2022/07/25,02:45:00,0,0.501,21.20
2022/07/25,03:00:00,0,0.498,21.10
2022/07/25,03:15:00,0,0.498,21.10
2022/07/25,03:30:00,0,0.504,21.10
2022/07/25,03:45:00,0,0.500,21.10
2022/07/25,04:00:00,0,0.500,21.10
2022/07/25,04:15:00,0,0.496,21.00
2022/07/25,04:30:00,0,0.495,21.00
2022/07/25,04:45:00,0,0.494,21.00
2022/07/25,05:00:00,0,0.496,21.00
2022/07/25,05:15:00,0,0.493,21.00
2022/07/25,05:30:00,0,0.500,21.00
2022/07/25,05:45:00,0,0.497,21.00
2022/07/25,06:00:00,0,0.497,20.90
2022/07/25,06:15:00,0,0.495,20.90
2022/07/25,06:30:00,0,0.498,20.90
2022/07/25,06:45:00,0,0.496,20.90
2022/07/25,07:00:00,0,0.499,20.90
2022/07/25,07:15:00,0,0.497,20.90
2022/07/25,07:30:00,0,0.497,20.90
2022/07/25,07:45:00,0,0.498,20.90
2022/07/25,08:00:00,0,0.496,20.80
2022/07/25,08:15:00,0,0.498,20.80
2022/07/25,08:30:00,0,0.498,20.80
2022/07/25,08:45:00,0,0.498,20.80
2022/07/25,09:00:00,0,0.497,20.80
2022/07/25,09:15:00,0,0.500,20.70
2022/07/25,09:30:00,0,0.496,20.70
2022/07/25,09:45:00,0,0.496,20.70
2022/07/25,10:00:00,0,0.495,20.70
2022/07/25,10:15:00,0,0.501,20.70
2022/07/25,10:30:00,0,0.498,20.60
2022/07/25,10:45:00,0,0.497,20.60
2022/07/25,11:00:00,0,0.498,20.60
2022/07/25,11:15:00,0,0.498,20.60
2022/07/25,11:30:00,0,0.499,20.60
2022/07/25,11:45:00,0,0.499,20.50
2022/07/25,12:00:00,0,0.499,20.50
2022/07/25,12:15:00,0,0.500,20.50
2022/07/25,12:30:00,0,0.499,20.50
2022/07/25,12:45:00,0,0.501,20.40
2022/07/25,13:00:00,0,0.500,20.40
2022/07/25,13:15:00,0,0.500,20.40
2022/07/25,13:30:00,0,0.499,20.40
2022/07/25,13:45:00,0,0.501,20.40
2022/07/25,14:00:00,0,0.497,20.30
2022/07/25,14:15:00,0,0.497,20.30
2022/07/25,14:30:00,0,0.491,20.30
2022/07/25,14:45:00,0,0.492,20.30
2022/07/25,15:00:00,0,0.492,20.30
2022/07/25,15:15:00,0,0.489,20.20
2022/07/25,15:30:00,0,0.488,20.20
2022/07/25,15:45:00,0,0.489,20.20
2022/07/25,16:00:00,0,0.495,20.20
2022/07/25,16:15:00,0,0.480,20.20
2022/07/25,16:30:00,0,0.479,20.30
2022/07/25,16:45:00,0,0.481,20.30
2022/07/25,17:00:00,0,0.476,20.30
2022/07/25,17:15:00,0,0.468,20.40
2022/07/25,17:30:00,0,0.468,20.40
2022/07/25,17:45:00,0,0.466,20.50
2022/07/25,18:00:00,0,0.468,20.60
2022/07/25,18:15:00,0,0.466,20.60
2022/07/25,18:30:00,0,0.467,20.70
2022/07/25,18:45:00,0,0.467,20.80
2022/07/25,19:00:00,0,0.467,20.90
2022/07/25,19:15:00,0,0.468,21.00
2022/07/25,19:30:00,0,0.463,21.00
2022/07/25,19:45:00,0,0.466,21.10
2022/07/25,20:00:00,0,0.463,21.20
2022/07/25,20:15:00,0,0.464,21.30
2022/07/25,20:30:00,0,0.466,21.40
2022/07/25,20:45:00,0,0.474,21.50
2022/07/25,21:00:00,0,0.463,21.60
2022/07/25,21:15:00,0,0.467,21.60
2022/07/25,21:30:00,0,0.464,21.70
2022/07/25,21:45:00,0,0.467,21.80
2022/07/25,22:00:00,0,0.463,21.90
2022/07/25,22:15:00,0,0.461,21.90
2022/07/25,22:30:00,0,0.463,22.00
2022/07/25,22:45:00,0,0.464,22.10
2022/07/25,23:00:00,0,0.463,22.10
2022/07/25,23:15:00,0,0.462,22.20
2022/07/25,23:30:00,0,0.464,22.20
2022/07/25,23:45:00,0,0.464,22.30
2022/07/26,00:00:00,0,0.462,22.30
2022/07/26,00:15:00,0,0.463,22.40
2022/07/26,00:30:00,0,0.465,22.40
2022/07/26,00:45:00,0,0.464,22.40
2022/07/26,01:00:00,0,0.462,22.40
2022/07/26,01:15:00,0,0.461,22.40
2022/07/26,01:30:00,0,0.462,22.50
2022/07/26,01:45:00,0,0.460,22.40
2022/07/26,02:00:00,0,0.461,22.40
2022/07/26,02:15:00,0,0.461,22.40
2022/07/26,02:30:00,0,0.461,22.40
2022/07/26,02:45:00,0,0.461,22.40
2022/07/26,03:00:00,0,0.461,22.30
2022/07/26,03:15:00,0,0.457,22.30
2022/07/26,03:30:00,0,0.457,22.30
2022/07/26,03:45:00,0,0.459,22.30
2022/07/26,04:00:00,0,0.458,22.30
2022/07/26,04:15:00,0,0.457,22.20
2022/07/26,04:30:00,0,0.458,22.20
2022/07/26,04:45:00,0,0.457,22.20
2022/07/26,05:00:00,0,0.455,22.20
2022/07/26,05:15:00,0,0.455,22.20
2022/07/26,05:30:00,0,0.455,22.20
2022/07/26,05:45:00,0,0.455,22.10
2022/07/26,06:00:00,0,0.457,22.10
2022/07/26,06:15:00,0,0.456,22.10
2022/07/26,06:30:00,0,0.455,22.10
2022/07/26,06:45:00,0,0.453,22.10
2022/07/26,07:00:00,0,0.459,22.10
2022/07/26,07:15:00,0,0.458,22.10
2022/07/26,07:30:00,0,0.457,22.10
2022/07/26,07:45:00,0,0.456,22.10
2022/07/26,08:00:00,0,0.458,22.00
2022/07/26,08:15:00,0,0.457,22.00
2022/07/26,08:30:00,0,0.456,22.00
2022/07/26,08:45:00,0,0.458,22.00
2022/07/26,09:00:00,0,0.458,21.90
2022/07/26,09:15:00,0,0.457,21.90
2022/07/26,09:30:00,0,0.457,21.90
2022/07/26,09:45:00,0,0.456,21.90
2022/07/26,10:00:00,0,0.455,21.80
2022/07/26,10:15:00,0,0.459,21.80
2022/07/26,10:30:00,0,0.458,21.80
2022/07/26,10:45:00,0,0.459,21.80
2022/07/26,11:00:00,0,0.458,21.80
2022/07/26,11:15:00,0,0.458,21.70
2022/07/26,11:30:00,0,0.460,21.70
2022/07/26,11:45:00,0,0.462,21.70
2022/07/26,12:00:00,0,0.459,21.60
2022/07/26,12:15:00,0,0.460,21.60
2022/07/26,12:30:00,0,0.459,21.60
2022/07/26,12:45:00,0,0.462,21.60
2022/07/26,13:00:00,0,0.459,21.50
2022/07/26,13:15:00,0,0.460,21.50
2022/07/26,13:30:00,0,0.459,21.50
2022/07/26,13:45:00,0,0.458,21.40
2022/07/26,14:00:00,0,0.456,21.40
2022/07/26,14:15:00,0,0.457,21.40
2022/07/26,14:30:00,0,0.457,21.40
2022/07/26,14:45:00,0,0.460,21.30
2022/07/26,15:00:00,0,0.455,21.30
2022/07/26,15:15:00,0,0.457,21.30
2022/07/26,15:30:00,0,0.456,21.30
2022/07/26,15:45:00,0,0.456,21.30
2022/07/26,16:00:00,0,0.455,21.30
2022/07/26,16:15:00,0,0.455,21.30
2022/07/26,16:30:00,0,0.453,21.30
2022/07/26,16:45:00,0,0.452,21.30
2022/07/26,17:00:00,0,0.453,21.40
2022/07/26,17:15:00,0,0.453,21.40
2022/07/26,17:30:00,0,0.455,21.50
2022/07/26,17:45:00,0,0.452,21.50
2022/07/26,18:00:00,0,0.453,21.60
2022/07/26,18:15:00,0,0.453,21.60
2022/07/26,18:30:00,0,0.453,21.70
2022/07/26,18:45:00,0,0.454,21.80
2022/07/26,19:00:00,0,0.451,21.90
2022/07/26,19:15:00,0,0.452,22.00
2022/07/26,19:30:00,0,0.453,22.10
2022/07/26,19:45:00,0,0.451,22.10
2022/07/26,20:00:00,0,0.452,22.20
2022/07/26,20:15:00,0,0.453,22.30
2022/07/26,20:30:00,0,0.448,22.40
2022/07/26,20:45:00,0,0.452,22.50
2022/07/26,21:00:00,0,0.454,22.60
2022/07/26,21:15:00,0,0.452,22.60
2022/07/26,21:30:00,0,0.453,22.70
2022/07/26,21:45:00,0,0.452,22.80
2022/07/26,22:00:00,0,0.450,22.90
2022/07/26,22:15:00,0,0.451,22.90
2022/07/26,22:30:00,0,0.449,23.00
2022/07/26,22:45:00,0,0.450,23.00
2022/07/26,23:00:00,0,0.450,23.10
2022/07/26,23:15:00,0,0.451,23.10
2022/07/26,23:30:00,0,0.452,23.20
2022/07/26,23:45:00,0,0.450,23.20
2022/07/27,00:00:00,0,0.447,23.20
2022/07/27,00:15:00,0,0.450,23.30
2022/07/27,00:30:00,0,0.448,23.30
2022/07/27,00:45:00,0,0.449,23.30
2022/07/27,01:00:00,0,0.448,23.30
2022/07/27,01:15:00,0,0.449,23.30
2022/07/27,01:30:00,0,0.446,23.30
2022/07/27,01:45:00,0,0.446,23.30
2022/07/27,02:00:00,0,0.449,23.30
2022/07/27,02:15:00,0,0.448,23.30
2022/07/27,02:30:00,0,0.444,23.20
2022/07/27,02:45:00,0,0.448,23.20
2022/07/27,03:00:00,0,0.446,23.20
2022/07/27,03:15:00,0,0.447,23.10
2022/07/27,03:30:00,0,0.442,23.10
2022/07/27,03:45:00,0,0.446,23.10
2022/07/27,04:00:00,0,0.447,23.10
2022/07/27,04:15:00,0,0.443,23.00
2022/07/27,04:30:00,0,0.446,23.00
2022/07/27,04:45:00,0,0.443,23.00
2022/07/27,05:00:00,0,0.443,23.00
2022/07/27,05:15:00,0,0.444,22.90
2022/07/27,05:30:00,0,0.442,22.90
2022/07/27,05:45:00,0,0.443,22.90
2022/07/27,06:00:00,0,0.444,22.90
2022/07/27,06:15:00,0,0.442,22.80
2022/07/27,06:30:00,0,0.445,22.80
2022/07/27,06:45:00,0,0.446,22.80
2022/07/27,07:00:00,0,0.444,22.80
2022/07/27,07:15:00,0,0.444,22.70
2022/07/27,07:30:00,0,0.446,22.70
2022/07/27,07:45:00,0,0.445,22.70
2022/07/27,08:00:00,0,0.447,22.70
2022/07/27,08:15:00,0,0.446,22.60
2022/07/27,08:30:00,0,0.445,22.60
2022/07/27,08:45:00,0,0.448,22.60
2022/07/27,09:00:00,0,0.447,22.50
2022/07/27,09:15:00,0,0.446,22.50
2022/07/27,09:30:00,0,0.446,22.40
2022/07/27,09:45:00,0,0.449,22.40
2022/07/27,10:00:00,0,0.447,22.40
2022/07/27,10:15:00,0,0.448,22.30
2022/07/27,10:30:00,0,0.448,22.30
2022/07/27,10:45:00,0,0.450,22.30
2022/07/27,11:00:00,0,0.448,22.20
2022/07/27,11:15:00,0,0.450,22.20
2022/07/27,11:30:00,0,0.449,22.10
2022/07/27,11:45:00,0,0.447,22.10
2022/07/27,12:00:00,0,0.450,22.10
2022/07/27,12:15:00,0,0.450,22.00
2022/07/27,12:30:00,0,0.450,22.00
2022/07/27,12:45:00,0,0.451,22.00
2022/07/27,13:00:00,0,0.450,21.90
2022/07/27,13:15:00,0,0.451,21.90
2022/07/27,13:30:00,0,0.451,21.80
2022/07/27,13:45:00,0,0.449,21.80
2022/07/27,14:00:00,0,0.451,21.70
2022/07/27,14:15:00,0,0.450,21.70
2022/07/27,14:30:00,0,0.449,21.70
2022/07/27,14:45:00,0,0.448,21.60
2022/07/27,15:00:00,0,0.448,21.60
2022/07/27,15:15:00,0,0.449,21.60
2022/07/27,15:30:00,0,0.448,21.60
2022/07/27,15:45:00,0,0.447,21.50
2022/07/27,16:00:00,0,0.448,21.50
2022/07/27,16:15:00,0,0.447,21.50
2022/07/27,16:30:00,0,0.448,21.50
2022/07/27,16:45:00,0,0.448,21.50
2022/07/27,17:00:00,0,0.449,21.60
2022/07/27,17:15:00,0,0.453,21.60
2022/07/27,17:30:00,0,0.447,21.60
2022/07/27,17:45:00,0,0.448,21.70
2022/07/27,18:00:00,0,0.448,21.70
2022/07/27,18:15:00,0,0.449,21.80
2022/07/27,18:30:00,0,0.448,21.80
2022/07/27,18:45:00,0,0.449,21.90
2022/07/27,19:00:00,0,0.447,21.90
2022/07/27,19:15:00,0,0.449,22.00
2022/07/27,19:30:00,0,0.444,22.10
2022/07/27,19:45:00,0,0.445,22.20
2022/07/27,20:00:00,0,0.447,22.30
2022/07/27,20:15:00,0,0.445,22.40
2022/07/27,20:30:00,0,0.444,22.50
2022/07/27,20:45:00,0,0.446,22.60
2022/07/27,21:00:00,0,0.447,22.70
2022/07/27,21:15:00,0,0.445,22.70
2022/07/27,21:30:00,0,0.446,22.80
2022/07/27,21:45:00,0,0.445,22.90
2022/07/27,22:00:00,0,0.444,23.00
2022/07/27,22:15:00,0,0.445,23.00
2022/07/27,22:30:00,0,0.446,23.10
2022/07/27,22:45:00,0,0.445,23.20
2022/07/27,23:00:00,0,0.446,23.20
2022/07/27,23:15:00,0,0.443,23.30
2022/07/27,23:30:00,0,0.445,23.30
2022/07/27,23:45:00,0,0.444,23.30
2022/07/28,00:00:00,0,0.444,23.30
2022/07/28,00:15:00,0,0.445,23.30
2022/07/28,00:30:00,0,0.445,23.40
2022/07/28,00:45:00,0,0.446,23.40
2022/07/28,01:00:00,0,0.443,23.40
2022/07/28,01:15:00,0,0.444,23.30
2022/07/28,01:30:00,0,0.444,23.30
2022/07/28,01:45:00,0,0.444,23.30
2022/07/28,02:00:00,0,0.445,23.30
2022/07/28,02:15:00,0,0.443,23.30
2022/07/28,02:30:00,0,0.442,23.20
2022/07/28,02:45:00,0,0.443,23.20
2022/07/28,03:00:00,0,0.443,23.10
2022/07/28,03:15:00,0,0.442,23.10
2022/07/28,03:30:00,0,0.441,23.00
2022/07/28,03:45:00,0,0.440,23.00
2022/07/28,04:00:00,0,0.439,23.00
2022/07/28,04:15:00,0,0.443,23.00
2022/07/28,04:30:00,0,0.439,23.00
2022/07/28,04:45:00,0,0.440,23.00
2022/07/28,05:00:00,0,0.441,22.90
2022/07/28,05:15:00,0,0.440,22.90
2022/07/28,05:30:00,0,0.440,22.90
2022/07/28,05:45:00,0,0.439,22.90
2022/07/28,06:00:00,0,0.442,22.80
2022/07/28,06:15:00,0,0.442,22.80
2022/07/28,06:30:00,0,0.439,22.70
2022/07/28,06:45:00,0,0.439,22.70
2022/07/28,07:00:00,0,0.438,22.70
2022/07/28,07:15:00,0,0.439,22.60
2022/07/28,07:30:00,0,0.441,22.60
2022/07/28,07:45:00,0,0.438,22.60
2022/07/28,08:00:00,0,0.437,22.50
2022/07/28,08:15:00,0,0.437,22.50
2022/07/28,08:30:00,0,0.439,22.50
2022/07/28,08:45:00,0,0.439,22.40
2022/07/28,09:00:00,0,0.439,22.40
2022/07/28,09:15:00,0,0.440,22.40
2022/07/28,09:30:00,0,0.441,22.30
2022/07/28,09:45:00,0,0.441,22.30
2022/07/28,10:00:00,0,0.440,22.20
2022/07/28,10:15:00,0,0.442,22.20
2022/07/28,10:30:00,0,0.442,22.20
2022/07/28,10:45:00,0,0.441,22.10
2022/07/28,11:00:00,0,0.441,22.10
2022/07/28,11:15:00,0,0.442,22.10
2022/07/28,11:30:00,0,0.441,22.00
2022/07/28,11:45:00,0,0.442,22.00
2022/07/28,12:00:00,0,0.442,21.90
2022/07/28,12:15:00,0,0.441,21.90
2022/07/28,12:30:00,0,0.446,21.90
2022/07/28,12:45:00,0,0.443,21.80
2022/07/28,13:00:00,0,0.442,21.80
2022/07/28,13:15:00,0,0.442,21.70
2022/07/28,13:30:00,0,0.443,21.70
2022/07/28,13:45:00,0,0.445,21.70
2022/07/28,14:00:00,0,0.441,21.60
2022/07/28,14:15:00,0,0.443,21.60
2022/07/28,14:30:00,0,0.443,21.50
2022/07/28,14:45:00,0,0.445,21.50
2022/07/28,15:00:00,0,0.442,21.50
2022/07/28,15:15:00,0,0.445,21.50
2022/07/28,15:30:00,0,0.441,21.40
2022/07/28,15:45:00,0,0.439,21.40
2022/07/28,16:00:00,0,0.442,21.40
2022/07/28,16:15:00,0,0.442,21.40
2022/07/28,16:30:00,0,0.441,21.40
2022/07/28,16:45:00,0,0.441,21.40
2022/07/28,17:00:00,0,0.440,21.50
2022/07/28,17:15:00,0,0.440,21.50
2022/07/28,17:30:00,0,0.440,21.50
2022/07/28,17:45:00,0,0.438,21.50
2022/07/28,18:00:00,0,0.439,21.60
2022/07/28,18:15:00,0,0.440,21.70
2022/07/28,18:30:00,0,0.439,21.70
2022/07/28,18:45:00,0,0.438,21.80
2022/07/28,19:00:00,0,0.436,21.80
2022/07/28,19:15:00,0,0.438,21.90
2022/07/28,19:30:00,0,0.436,22.00
2022/07/28,19:45:00,0,0.438,22.00
2022/07/28,20:00:00,0,0.439,22.10
2022/07/28,20:15:00,0,0.438,22.20
2022/07/28,20:30:00,0,0.440,22.30
2022/07/28,20:45:00,0,0.435,22.40
2022/07/28,21:00:00,0,0.438,22.50
2022/07/28,21:15:00,0,0.436,22.50
2022/07/28,21:30:00,0,0.437,22.60
2022/07/28,21:45:00,0,0.439,22.70
2022/07/28,22:00:00,0,0.438,22.80
2022/07/28,22:15:00,0,0.437,22.80
2022/07/28,22:30:00,0,0.437,22.90
2022/07/28,22:45:00,0,0.437,23.00
2022/07/28,23:00:00,0,0.439,23.00
2022/07/28,23:15:00,0,0.441,23.10
2022/07/28,23:30:00,0,0.439,23.10
2022/07/28,23:45:00,0,0.436,23.10
2022/07/29,00:00:00,0,0.441,23.20
2022/07/29,00:15:00,0,0.440,23.20
2022/07/29,00:30:00,0,0.440,23.20
2022/07/29,00:45:00,0,0.441,23.20
2022/07/29,01:00:00,0,0.439,23.20
2022/07/29,01:15:00,0,0.440,23.20
2022/07/29,01:30:00,0,0.444,23.20
2022/07/29,01:45:00,0,0.442,23.20
2022/07/29,02:00:00,0,0.442,23.20
2022/07/29,02:15:00,0,0.443,23.20
2022/07/29,02:30:00,0,0.442,23.10
2022/07/29,02:45:00,0,0.445,23.10
2022/07/29,03:00:00,0,0.445,23.10
2022/07/29,03:15:00,0,0.447,23.10
2022/07/29,03:30:00,0,0.446,23.00
2022/07/29,03:45:00,0,0.448,23.00
2022/07/29,04:00:00,0,0.447,23.00
2022/07/29,04:15:00,0,0.449,23.00
2022/07/29,04:30:00,0,0.448,22.90
2022/07/29,04:45:00,0,0.446,22.90
2022/07/29,05:00:00,0,0.451,22.90
2022/07/29,05:15:00,0,0.448,22.90
2022/07/29,05:30:00,0,0.450,22.80
2022/07/29,05:45:00,0,0.446,22.80
2022/07/29,06:00:00,0,0.448,22.80
2022/07/29,06:15:00,0,0.447,22.80
2022/07/29,06:30:00,0,0.450,22.80
2022/07/29,06:45:00,0,0.448,22.70
2022/07/29,07:00:00,0,0.450,22.70
2022/07/29,07:15:00,0,0.449,22.70
2022/07/29,07:30:00,0,0.451,22.70
2022/07/29,07:45:00,0,0.451,22.60
2022/07/29,08:00:00,0,0.451,22.60
2022/07/29,08:15:00,0,0.453,22.60
2022/07/29,08:30:00,0,0.451,22.50
2022/07/29,08:45:00,0,0.453,22.50
2022/07/29,09:00:00,0,0.454,22.50
2022/07/29,09:15:00,0,0.455,22.50
2022/07/29,09:30:00,0,0.455,22.40
2022/07/29,09:45:00,0,0.455,22.40
2022/07/29,10:00:00,0,0.454,22.40
2022/07/29,10:15:00,0,0.456,22.30
2022/07/29,10:30:00,0,0.455,22.30
2022/07/29,10:45:00,0,0.455,22.30
2022/07/29,11:00:00,0,0.454,22.30
2022/07/29,11:15:00,0,0.458,22.30
2022/07/29,11:30:00,0,0.457,22.20
2022/07/29,11:45:00,0,0.457,22.20
2022/07/29,12:00:00,0,0.458,22.20
2022/07/29,12:15:00,0,0.455,22.10
2022/07/29,12:30:00,0,0.459,22.10
2022/07/29,12:45:00,0,0.457,22.10
2022/07/29,13:00:00,0,0.461,22.10
2022/07/29,13:15:00,0,0.459,22.00
2022/07/29,13:30:00,0,0.458,22.00
2022/07/29,13:45:00,0,0.460,22.00
2022/07/29,14:00:00,0,0.459,21.90
2022/07/29,14:15:00,0,0.456,21.90
2022/07/29,14:30:00,0,0.460,21.90
2022/07/29,14:45:00,0,0.456,21.80
2022/07/29,15:00:00,0,0.457,21.80
2022/07/29,15:15:00,0,0.456,21.80
2022/07/29,15:30:00,0,0.459,21.80
2022/07/29,15:45:00,0,0.459,21.80
2022/07/29,16:00:00,0,0.459,21.80
2022/07/29,16:15:00,0,0.457,21.80
2022/07/29,16:30:00,0,0.457,21.80
2022/07/29,16:45:00,0,0.457,21.80
2022/07/29,17:00:00,0,0.455,21.80
2022/07/29,17:15:00,0,0.457,21.90
2022/07/29,17:30:00,0,0.456,21.90
2022/07/29,17:45:00,0,0.457,22.00
2022/07/29,18:00:00,0,0.455,22.00
2022/07/29,18:15:00,0,0.456,22.10
2022/07/29,18:30:00,0,0.456,22.10
2022/07/29,18:45:00,0,0.454,22.20
2022/07/29,19:00:00,0,0.456,22.30
2022/07/29,19:15:00,0,0.455,22.40
2022/07/29,19:30:00,0,0.457,22.50
2022/07/29,19:45:00,0,0.456,22.60
2022/07/29,20:00:00,0,0.455,22.60
2022/07/29,20:15:00,0,0.456,22.70
2022/07/29,20:30:00,0,0.455,22.80
2022/07/29,20:45:00,0,0.456,22.90
2022/07/29,21:00:00,0,0.455,23.00
2022/07/29,21:15:00,0,0.457,23.10
2022/07/29,21:30:00,0,0.456,23.10
2022/07/29,21:45:00,0,0.454,23.20
2022/07/29,22:00:00,0,0.455,23.30
2022/07/29,22:15:00,0,0.454,23.30
2022/07/29,22:30:00,0,0.453,23.40
2022/07/29,22:45:00,0,0.457,23.50
2022/07/29,23:00:00,0,0.453,23.50
2022/07/29,23:15:00,0,0.457,23.60
2022/07/29,23:30:00,0,0.456,23.60
2022/07/29,23:45:00,0,0.453,23.60
2022/07/30,00:00:00,0,0.453,23.70
2022/07/30,00:15:00,0,0.456,23.70
2022/07/30,00:30:00,0,0.454,23.70
2022/07/30,00:45:00,0,0.453,23.70
