"","node_id","reach_id","water_area_m2","image_name","datetime"
"1","78220000180201",78220000181,11802.9987677024,"PHR_2022_07_25_Willamette_32610__shifted_to__GoogleAeroport32610",2022-07-29 19:00:00
"2","78220000180201",78220000181,12733.6260690241,"PHR_2022_07_27_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"3","78220000180201",78220000181,13840.7822224942,"PHR_2022_07_28_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"4","78220000180201",78220000181,14090.0252119357,"PHR_2022_07_29_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
