"","node_id","reach_id","water_area_m2","image_name","datetime"
"1","78220000170161",78220000171,33208.3187724775,"PHR_2022_07_25_Willamette_32610__shifted_to__GoogleAeroport32610",2022-07-29 19:00:00
"2","78220000170161",78220000171,31133.5484735506,"PHR_2022_07_27_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"3","78220000170161",78220000171,32368.5288149181,"PHR_2022_07_28_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"4","78220000170161",78220000171,33990.7690320397,"PHR_2022_07_29_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
