"","node_id","reach_id","water_area_m2","image_name","datetime"
"1",78220000190011,78220000191,36151.4566856909,"PHR_2022_07_25_Willamette_32610__shifted_to__GoogleAeroport32610",2022-07-29 19:00:00
"2",78220000190011,78220000191,29384.0042730307,"PHR_2022_07_27_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"3",78220000190011,78220000191,3295.67389751824,"PHR_2022_07_28_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"4",78220000190011,78220000191,36254.889636013,"PHR_2022_07_29_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
