"","node_id","reach_id","water_area_m2","image_name","datetime"
"1","NA",78220000181,1253618.52585791,"PHR_2022_07_25_Willamette_32610__shifted_to__GoogleAeroport32610",2022-07-29 19:00:00
"2","NA",78220000181,574628.405836623,"PHR_2022_07_27_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"3","NA",78220000181,793434.863401269,"PHR_2022_07_28_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"4","NA",78220000181,1287425.56103016,"PHR_2022_07_29_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
