"","node_id","reach_id","water_area_m2","image_name","datetime"
"1","78220000170281",78220000171,49582.128265229,"PHR_2022_07_25_Willamette_32610__shifted_to__GoogleAeroport32610",2022-07-29 19:00:00
"2","78220000170281",78220000171,49599.628014655,"PHR_2022_07_27_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"3","78220000170281",78220000171,51853.0839582343,"PHR_2022_07_28_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
"4","78220000170281",78220000171,51584.2019444448,"PHR_2022_07_29_Willamette_32610__shifted_to__WilaBing32610",2022-07-29 19:00:00
