"","reach_id","pt_time_UTC","reach_PT_slope_m_m","reach_PT_slope_precision_m"
"113","78220000171","2022-07-26 22:45:00",0.000316832964251854,0.000108507467806109
"114","78220000171","2022-07-26 23:00:00",0.000316350699160189,0.000108894027344409
"115","78220000171","2022-07-26 23:15:00",0.000315927696363254,0.000108692693927644
"116","78220000171","2022-07-26 23:30:00",0.000315846107684335,0.000109427970491833
"117","78220000171","2022-07-26 23:45:00",0.000315773176167622,0.000109356773804602
"118","78220000171","2022-07-27 00:00:00",0.000315993040896441,0.000109297961232685
"119","78220000171","2022-07-27 00:15:00",0.000316278837822156,0.000108948774843328
"120","78220000171","2022-07-27 00:30:00",0.000315686728526247,0.000109299552574266
"121","78220000171","2022-07-27 00:45:00",0.000315977384414418,0.000109608445792056
"122","78220000171","2022-07-27 01:00:00",0.000315570038099506,0.000109305561974764
"123","78220000171","2022-07-27 01:15:00",0.000315642969616218,0.00010937638140401
"124","78220000171","2022-07-27 01:30:00",0.000315715901132932,0.000109236279545841
"125","78220000171","2022-07-27 01:45:00",0.000315847177863016,0.000109417176028777
"126","78220000171","2022-07-27 02:00:00",0.000315599210706191,0.000109453261272759
"127","78220000171","2022-07-27 02:15:00",0.00031548252027945,0.000109384053721941
"128","78220000171","2022-07-27 02:30:00",0.000315482520279451,0.000109173353376785
"129","78220000171","2022-07-27 02:45:00",0.000315219966819284,0.000109384053721941
"130","78220000171","2022-07-27 03:00:00",0.000314913654449091,0.000109174743079644
"131","78220000171","2022-07-27 03:15:00",0.000315117862695887,0.00010937638140401
"132","78220000171","2022-07-27 03:30:00",0.000315409588762738,0.000109339135374241
"133","78220000171","2022-07-27 03:45:00",0.00031530748463934,0.000109541970342397
"134","78220000171","2022-07-27 04:00:00",0.000315482520279451,0.000109645979022617
"135","78220000171","2022-07-27 04:15:00",0.000315555451796164,0.000109506063545987
"136","78220000171","2022-07-27 04:30:00",0.00031524913942597,0.000109582999214724
"137","78220000171","2022-07-27 04:45:00",0.000315628383312877,0.000109652435114001
"138","78220000171","2022-07-27 05:00:00",0.000315642969616218,0.000109638534614578
"139","78220000171","2022-07-27 05:15:00",0.000315628383312877,0.000109576632231857
