"","reach_id","geometry"
484234.82814229, 484234.82814229, 484234.82814229, 484234.82814229, 484224.83681552, 484224.83681552, 484224.83681552, 484224.83681552, 484224.83681552, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 484214.84548876, 
484214.84548876, 484214.84548876, 484224.83681552, 484224.83681552, 484224.83681552, 484224.83681552, 484224.83681552, 484224.83681552, 484234.82814229, 484234.82814229, 484234.82814229, 484234.82814229, 484244.81946905, 484244.81946905, 484244.81946905, 484244.81946905, 484244.81946905, 484254.81079581, 484254.81079581, 484254.81079581, 484264.80212257, 484264.80212257, 484264.80212257, 484274.79344933, 484274.79344933, 484274.79344933, 484284.7847761, 484284.7847761, 484284.7847761, 484294.77610286, 
484294.77610286, 484294.77610286, 484304.76742962, 484304.76742962, 484314.75875638, 484314.75875638, 484324.75008314, 484324.75008314, 484324.75008314, 484334.74140991, 484334.74140991, 484344.73273667, 484344.73273667, 484354.72406343, 484354.72406343, 484364.71539019, 484364.71539019, 484374.70671695, 484374.70671695, 484384.69804372, 484384.69804372, 484394.68937048, 484394.68937048, 484404.68069724, 484404.68069724, 484414.672024, 484414.672024, 484424.66335076, 484424.66335076, 484434.65467753, 
484434.65467753, 484444.64600429, 484444.64600429, 484454.63733105, 484464.62865781, 484464.62865781, 484474.61998457, 484474.61998457, 484484.61131134, 484494.6026381, 484504.59396486, 484504.59396486, 484514.58529162, 484514.58529162, 484524.57661838, 484534.56794515, 484534.56794515, 484544.55927191, 484554.55059867, 484554.55059867, 484564.54192543, 484574.53325219, 484584.52457896, 484594.51590572, 484604.50723248, 484614.49855924, 484624.489886, 484634.48121276, 484644.47253953, 484654.46386629, 
484664.45519305, 484674.44651981, 484684.43784657, 484694.42917334, 484704.4205001, 484714.41182686, 484724.40315362, 484734.39448038, 484744.38580715, 484744.38580715, 484734.39448038, 484724.40315362, 484724.40315362, 484714.41182686, 484704.4205001, 484704.4205001, 484694.42917334, 484684.43784657, 484674.44651981, 484674.44651981, 484664.45519305, 484654.46386629, 484654.46386629, 484644.47253953, 484634.48121276, 484624.489886, 484624.489886, 484614.49855924, 484604.50723248, 484594.51590572, 
484584.52457896, 484584.52457896, 484574.53325219, 484564.54192543, 484564.54192543, 484554.55059867, 484544.55927191, 484544.55927191, 484534.56794515, 484534.56794515, 484524.57661838, 484514.58529162, 484514.58529162, 484504.59396486, 484504.59396486, 484494.6026381, 484484.61131134, 484484.61131134, 484474.61998457, 484474.61998457, 484464.62865781, 484464.62865781, 484454.63733105, 484454.63733105, 484444.64600429, 484444.64600429, 484434.65467753, 484434.65467753, 484424.66335076, 484424.66335076, 
484414.672024, 484414.672024, 484404.68069724, 484404.68069724, 484394.68937048, 484394.68937048, 484384.69804372, 484384.69804372, 484374.70671695, 484374.70671695, 484374.70671695, 484364.71539019, 484364.71539019, 484354.72406343, 484354.72406343, 484354.72406343, 484344.73273667, 484344.73273667, 484344.73273667, 484334.74140991, 484334.74140991, 484334.74140991, 484334.74140991, 484324.75008314, 484324.75008314, 484324.75008314, 484324.75008314, 484314.75875638, 484314.75875638, 484314.75875638, 
484314.75875638, 484314.75875638, 484314.75875638, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484294.77610286, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 484304.76742962, 
484304.76742962, 484314.75875638, 484314.75875638, 484314.75875638, 484314.75875638, 484314.75875638, 484324.75008314, 484324.75008314, 484324.75008314, 484324.75008314, 484334.74140991, 484334.74140991, 484334.74140991, 484344.73273667, 484344.73273667, 484344.73273667, 484354.72406343, 484354.72406343, 484354.72406343, 484364.71539019, 484364.71539019, 484364.71539019, 484374.70671695, 484374.70671695, 484374.70671695, 484384.69804372, 484384.69804372, 4938319.0705947, 4938319.0705947, 4938309.07926726, 
4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938309.07926726, 4938319.0705947, 4938319.0705947, 4938329.06192214, 4938329.06192214, 4938339.05324959, 4938349.04457703, 4938349.04457703, 4938359.03590448, 4938369.02723192, 4938379.01855936, 4938379.01855936, 4938389.00988681, 4938399.00121425, 4938399.00121425, 4938408.9925417, 4938418.98386914, 4938428.97519658, 4938428.97519658, 
4938438.96652403, 4938448.95785147, 4938458.94917892, 4938458.94917892, 4938468.94050636, 4938478.9318338, 4938488.92316125, 4938498.91448869, 4938498.91448869, 4938508.90581614, 4938518.89714358, 4938528.88847103, 4938538.87979847, 4938548.87112591, 4938558.86245336, 4938568.8537808, 4938578.84510825, 4938588.83643569, 4938598.82776313, 4938608.81909058, 4938618.81041802, 4938628.80174547, 4938638.79307291, 4938648.78440035, 4938658.7757278, 4938668.76705524, 4938678.75838269, 4938688.74971013, 
4938698.74103757, 4938708.73236502, 4938718.72369246, 4938718.72369246, 4938728.71501991, 4938738.70634735, 4938748.69767479, 4938758.68900224, 4938768.68032968, 4938768.68032968, 4938778.67165713, 4938788.66298457, 4938798.65431201, 4938798.65431201, 4938808.64563946, 4938818.6369669, 4938828.62829435, 4938838.61962179, 4938838.61962179, 4938848.61094923, 4938858.60227668, 4938858.60227668, 4938868.59360412, 4938878.58493157, 4938878.58493157, 4938888.57625901, 4938898.56758645, 4938898.56758645, 
4938908.5589139, 4938918.55024134, 4938918.55024134, 4938928.54156879, 4938938.53289623, 4938938.53289623, 4938948.52422368, 4938948.52422368, 4938958.51555112, 4938958.51555112, 4938968.50687856, 4938978.49820601, 4938978.49820601, 4938988.48953345, 4938988.48953345, 4938998.4808609, 4938998.4808609, 4939008.47218834, 4939008.47218834, 4939018.46351578, 4939018.46351578, 4939028.45484323, 4939028.45484323, 4939038.44617067, 4939038.44617067, 4939048.43749812, 4939048.43749812, 4939058.42882556, 
4939058.42882556, 4939068.420153, 4939068.420153, 4939078.41148045, 4939078.41148045, 4939088.40280789, 4939088.40280789, 4939098.39413534, 4939098.39413534, 4939098.39413534, 4939108.38546278, 4939108.38546278, 4939118.37679022, 4939118.37679022, 4939118.37679022, 4939118.37679022, 4939128.36811767, 4939128.36811767, 4939138.35944511, 4939138.35944511, 4939138.35944511, 4939148.35077256, 4939148.35077256, 4939148.35077256, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 
4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939158.3421, 4939148.35077256, 4939148.35077256, 4939148.35077256, 4939138.35944511, 4939138.35944511, 4939138.35944511, 4939128.36811767, 4939128.36811767, 4939128.36811767, 4939128.36811767, 4939118.37679022, 4939118.37679022, 4939118.37679022, 4939108.38546278, 4939108.38546278, 4939108.38546278, 4939108.38546278, 
4939098.39413534, 4939098.39413534, 4939098.39413534, 4939098.39413534, 4939098.39413534, 4939088.40280789, 4939088.40280789, 4939088.40280789, 4939078.41148045, 4939078.41148045, 4939078.41148045, 4939068.420153, 4939068.420153, 4939058.42882556, 4939058.42882556, 4939058.42882556, 4939048.43749812, 4939048.43749812, 4939038.44617067, 4939038.44617067, 4939038.44617067, 4939028.45484323, 4939028.45484323, 4939018.46351578, 4939018.46351578, 4939008.47218834, 4939008.47218834, 4938998.4808609, 4938998.4808609, 
4938988.48953345, 4938988.48953345, 4938978.49820601, 4938978.49820601, 4938968.50687856, 4938968.50687856, 4938958.51555112, 4938958.51555112, 4938948.52422368, 4938948.52422368, 4938938.53289623, 4938938.53289623, 4938928.54156879, 4938928.54156879, 4938918.55024134, 4938908.5589139, 4938908.5589139, 4938898.56758645, 4938898.56758645, 4938888.57625901, 4938878.58493157, 4938878.58493157, 4938868.59360412, 4938858.60227668, 4938858.60227668, 4938848.61094923, 4938838.61962179, 4938828.62829435, 
4938828.62829435, 4938818.6369669, 4938808.64563946, 4938798.65431201, 4938798.65431201, 4938788.66298457, 4938778.67165713, 4938768.68032968, 4938758.68900224, 4938748.69767479, 4938748.69767479, 4938738.70634735, 4938728.71501991, 4938718.72369246, 4938708.73236502, 4938698.74103757, 4938688.74971013, 4938678.75838269, 4938678.75838269, 4938668.76705524, 4938658.7757278, 4938648.78440035, 4938638.79307291, 4938628.80174547, 4938618.81041802, 4938608.81909058, 4938598.82776313, 4938588.83643569, 
4938578.84510825, 4938578.84510825, 4938568.8537808, 4938558.86245336, 4938548.87112591, 4938538.87979847, 4938528.88847103, 4938518.89714358, 4938508.90581614, 4938498.91448869, 4938498.91448869, 4938488.92316125, 4938478.9318338, 4938468.94050636, 4938458.94917892, 4938458.94917892, 4938448.95785147, 4938438.96652403, 4938428.97519658, 4938428.97519658, 4938418.98386914, 4938408.9925417, 4938408.9925417, 4938399.00121425, 4938389.00988681, 4938389.00988681, 4938379.01855936, 4938369.02723192, 4938369.02723192, 
4938359.03590448, 4938349.04457703, 4938349.04457703, 4938339.05324959, 4938329.06192214, 4938329.06192214, 4938319.0705947))
"28",78220000241,list(c(490504.32051566, 490504.32051566, 494329.99997543, 494329.99997543, 490504.32051566, 4877522.25371459, 4885671.41322237, 4885671.41322237, 4877522.25371459, 4877522.25371459))
"29",78220000251,list(c(494257.199044864, 494257.199044864, 503120.000000302, 503120.000000302, 494257.199044864, 4874261.73903251, 4877611.99993023, 4877611.99993023, 4874261.73903251, 4874261.73903251))
"30",78220000261,list(c(503055.095570763, 503055.095570763, 515390.000038694, 515390.000038694, 503055.095570763, 4863376.98167245, 4874347.99993029, 4874347.99993029, 4863376.98167245, 4863376.98167245))
"31",78220000274,list(c(515320.252349318, 515320.252349318, 515780.000041723, 515780.000041723, 515320.252349318, 4863267.15624786, 4863475.99993036, 4863475.99993036, 4863267.15624786, 4863267.15624786))
"32",78220000283,list(c(515713.190255573, 515713.190255573, 519711.15590001, 519711.15590001, 515713.190255573, 4861901.64534121, 4863343.99993035, 4863343.99993035, 4861901.64534121, 4861901.64534121))
"33",78220000294,list(c(519640.000081885, 519640.000081885, 520130.178196201, 520130.178196201, 519640.000081885, 4862313.99993016, 4862485.10189698, 4862485.10189698, 4862313.99993016, 4862313.99993016))
"34",78220000303,list(c(520090.734658409, 520090.734658409, 532160.000356358, 532160.000356358, 520090.734658409, 4852217.00277363, 4862461.99993012, 4862461.99993012, 4852217.00277363, 4852217.00277363))
"35",78220000311,list(c(532126.531956073, 532126.531956073, 538312.750656868, 538312.750656868, 532126.531956073, 4844678.52891129, 4852345.99992818, 4852345.99992818, 4844678.52891129, 4844678.52891129))
"36",78220000321,list(c(538045.524915572, 538045.524915572, 546716.001098223, 546716.001098223, 538045.524915572, 4839705.62413733, 4844779.68661024, 4844779.68661024, 4839705.62413733, 4839705.62413733))
"37",78220000333,list(c(544510.000959351, 544510.000959351, 546809.719239004, 546809.719239004, 544510.000959351, 4828569.99992197, 4839815.04124301, 4839815.04124301, 4828569.99992197, 4828569.99992197))
"38",78220000341,list(c(491580.983598641, 491580.983598641, 503858.242195395, 503858.242195395, 491580.983598641, 4878434.53572758, 4885640.03795175, 4885640.03795175, 4878434.53572758, 4878434.53572758))
"39",78220000351,list(c(503776.686998406, 503776.686998406, 518845.591388405, 518845.591388405, 503776.686998406, 4877695.11666334, 4879921.15305863, 4879921.15305863, 4877695.11666334, 4877695.11666334))
"40",78220000364,list(c(518770.000071122, 518770.000071122, 519170.606287471, 519170.606287471, 518770.000071122, 4879707.99992989, 4880017.13543677, 4880017.13543677, 4879707.99992989, 4879707.99992989))
"41",78220000371,list(c(519100.00032799, 519100.00032799, 524766.073065572, 524766.073065572, 519100.00032799, 4879923.91276447, 4882711.49111977, 4882711.49111977, 4879923.91276447, 4879923.91276447))
"42",78220000384,list(c(524668.000161031, 524668.000161031, 524991.041520793, 524991.041520793, 524668.000161031, 4882659.99992924, 4883035.15960892, 4883035.15960892, 4882659.99992924, 4882659.99992924))
"43",78220000391,list(c(524914.000165874, 524914.000165874, 531337.397138932, 531337.397138932, 524914.000165874, 4882959.9999292, 4887053.74177564, 4887053.74177564, 4882959.9999292, 4882959.9999292))
"44",78220000404,list(c(531011.275533936, 531011.275533936, 531153.786767775, 531153.786767775, 531011.275533936, 4887009.80759905, 4887487.79915576, 4887487.79915576, 4887009.80759905, 4887009.80759905))
"45",78220000411,list(c(531082.436125299, 531082.436125299, 540712.63714674, 540712.63714674, 531082.436125299, 4886045.20773486, 4888594.03705692, 4888594.03705692, 4886045.20773486, 4886045.20773486))
"46",78220000421,list(c(540656.790120486, 540656.790120486, 552151.130427815, 552151.130427815, 540656.790120486, 4883813.37661527, 4889111.97456304, 4889111.97456304, 4883813.37661527, 4883813.37661527))
"47",78220000431,list(c(488767.817464846, 488767.817464846, 495919.930664112, 495919.930664112, 488767.817464846, 4953672.1779213, 4956263.46750372, 4956263.46750372, 4953672.1779213, 4953672.1779213))
"48",78220000441,list(c(495845.979747656, 495845.979747656, 499994.000000001, 499994.000000001, 495845.979747656, 4947461.30379048, 4953938.20139567, 4953938.20139567, 4947461.30379048, 4947461.30379048))
"49",78220000451,list(c(499911.94940577, 499911.94940577, 508790.000006979, 508790.000006979, 499911.94940577, 4938826.10156222, 4947529.99992891, 4947529.99992891, 4938826.10156222, 4938826.10156222))
"50",78220000461,list(c(508496.088190398, 508496.088190398, 511340.000015103, 511340.000015103, 508496.088190398, 4929143.80983644, 4938949.05855748, 4938949.05855748, 4929143.80983644, 4929143.80983644))
"51",78220000471,list(c(511286.400981773, 511286.400981773, 518519.100465424, 518519.100465424, 511286.400981773, 4919724.7680396, 4929241.99992921, 4929241.99992921, 4919724.7680396, 4919724.7680396))
"52",78220000481,list(c(518065.360717887, 518065.360717887, 526076.226756512, 526076.226756512, 518065.360717887, 4916341.31622694, 4919809.99992917, 4919809.99992917, 4916341.31622694, 4916341.31622694))
"53",78220000506,list(c(544450.00095554, 544450.00095554, 544611.194765146, 544611.194765146, 544450.00095554, 4828359.99992203, 4828639.59343466, 4828639.59343466, 4828359.99992203, 4828359.99992203))
"54",78220000516,list(c(552040.296019114, 552040.296019114, 552290.001517821, 552290.001517821, 552040.296019114, 4889048.81258257, 4889185.99991314, 4889185.99991314, 4889048.81258257, 4889048.81258257))
"55",78220000526,list(c(526000.003554461, 526000.003554461, 526310.000191015, 526310.000191015, 526000.003554461, 4917939.15724317, 4918045.87986292, 4918045.87986292, 4917939.15724317, 4917939.15724317))
"56",78230000011,list(c(515996.975529075, 515996.975529075, 518542.140673925, 518542.140673925, 515996.975529075, 5066913.21758443, 5077637.82556234, 5077637.82556234, 5066913.21758443, 5066913.21758443))
"57",78230000021,list(c(517637.575719195, 517637.575719195, 518717.204754265, 518717.204754265, 517637.575719195, 5055937.22827609, 5066987.57819407, 5066987.57819407, 5055937.22827609, 5055937.22827609))
"58",78230000031,list(c(518619.659764343, 518619.659764343, 531320.000309395, 531320.000309395, 518619.659764343, 5049997.6855383, 5056009.99992654, 5056009.99992654, 5049997.6855383, 5049997.6855383))
"59",78230000041,list(c(531269.616084029, 531269.616084029, 546532.301735165, 546532.301735165, 531269.616084029, 5046121.90769549, 5050141.99992467, 5050141.99992467, 5046121.90769549, 5046121.90769549))
"60",78230000054,list(c(546460.020966183, 546460.020966183, 546950.044310299, 546950.044310299, 546460.020966183, 5046517.31510356, 5046623.09009824, 5046623.09009824, 5046517.31510356, 5046517.31510356))
"61",78230000061,list(c(546898.952372949, 546898.952372949, 563074.242695521, 563074.242695521, 546898.952372949, 5044003.51497548, 5046765.23767319, 5046765.23767319, 5044003.51497548, 5044003.51497548))
"62",78230000074,list(c(562990.002539717, 562990.002539717, 563362.643967483, 563362.643967483, 562990.002539717, 5045589.99989214, 5045951.24931148, 5045951.24931148, 5045589.99989214, 5045589.99989214))
"63",78230000081,list(c(563290.002575919, 563290.002575919, 564358.837142165, 564358.837142165, 563290.002575919, 5045877.9998915, 5046838.12453852, 5046838.12453852, 5045877.9998915, 5045877.9998915))
"64",78230000094,list(c(564280.002697859, 564280.002697859, 564712.384574991, 564712.384574991, 564280.002697859, 5046771.99988932, 5047102.57528677, 5047102.57528677, 5046771.99988932, 5046771.99988932))
"65",78230000101,list(c(564640.002743196, 564640.002743196, 567361.837222709, 567361.837222709, 564640.002743196, 5047023.99988851, 5048224.35422085, 5048224.35422085, 5047023.99988851, 5047023.99988851))
